taxon_id	otu_id	domain	phylum	class	order	family	genus	species	treatment_1	treatment_2	log2_median_ratio	median_diff	mean_diff	wilcox_p_value
agq	628	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Xenorhabdus	Xenorhabdus nematophila	COVID_19	Healthy	-0.193658890509386	-0.0245492642248477	-0.114617478767769	0.268893116391958
agq	628	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Xenorhabdus	Xenorhabdus nematophila	Community_acquired_pneumonia	Healthy	1.19482920048221	0.251947922762311	0.157819345390179	0.00880090604422333
aay	644	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas hydrophila	COVID_19	Community_acquired_pneumonia	-1.19665530424316	-5.28740674990768	-4.95654066498901	1.14933130343125e-06
aay	644	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas hydrophila	COVID_19	Healthy	-0.474392276587994	-1.59321903411984	-1.29739829748947	0.128264695778922
aay	644	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas hydrophila	Community_acquired_pneumonia	Healthy	0.722263027655169	3.69418771578785	3.65914236749954	0.000589260468533155
ann	672	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio vulnificus	COVID_19	Community_acquired_pneumonia	-1.27900258911353	-0.388906593388499	-0.40019237980372	1.10840631754257e-06
ann	672	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio vulnificus	COVID_19	Healthy	0.50201945937504	0.0801092405275886	-0.108511953097257	0.261646631452646
ann	672	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio vulnificus	Community_acquired_pneumonia	Healthy	1.78102204848857	0.469015833916087	0.291680426706463	0.000865346463923332
ann	680	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio campbellii	COVID_19	Community_acquired_pneumonia	-1.27900258911353	-0.388906593388499	-0.40019237980372	1.10840631754257e-06
ann	680	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio campbellii	COVID_19	Healthy	0.50201945937504	0.0801092405275886	-0.108511953097257	0.261646631452646
ann	680	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio campbellii	Community_acquired_pneumonia	Healthy	1.78102204848857	0.469015833916087	0.291680426706463	0.000865346463923332
ann	691	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio natriegens	COVID_19	Community_acquired_pneumonia	-1.27900258911353	-0.388906593388499	-0.40019237980372	1.10840631754257e-06
ann	691	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio natriegens	COVID_19	Healthy	0.50201945937504	0.0801092405275886	-0.108511953097257	0.261646631452646
ann	691	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio natriegens	Community_acquired_pneumonia	Healthy	1.78102204848857	0.469015833916087	0.291680426706463	0.000865346463923332
aay	730	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	[Haemophilus] ducreyi	COVID_19	Community_acquired_pneumonia	-1.19665530424316	-5.28740674990768	-4.95654066498901	1.14933130343125e-06
aay	730	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	[Haemophilus] ducreyi	COVID_19	Healthy	-0.474392276587994	-1.59321903411984	-1.29739829748947	0.128264695778922
aay	730	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	[Haemophilus] ducreyi	Community_acquired_pneumonia	Healthy	0.722263027655169	3.69418771578785	3.65914236749954	0.000589260468533155
aay	731	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	Histophilus somni	COVID_19	Community_acquired_pneumonia	-1.19665530424316	-5.28740674990768	-4.95654066498901	1.14933130343125e-06
aay	731	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	Histophilus somni	COVID_19	Healthy	-0.474392276587994	-1.59321903411984	-1.29739829748947	0.128264695778922
aay	731	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	Histophilus somni	Community_acquired_pneumonia	Healthy	0.722263027655169	3.69418771578785	3.65914236749954	0.000589260468533155
aau	766	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA	NA	COVID_19	Community_acquired_pneumonia	-1.67777261355745	-4.94349775131966	-4.7047656700976	7.47916887015972e-11
aau	766	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA	NA	COVID_19	Healthy	-0.6932601823458	-1.38669496600431	-1.95505285502809	0.0154294579241524
aau	766	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA	NA	Community_acquired_pneumonia	Healthy	0.984512431211648	3.55680278531535	2.74971281506951	0.000589260468533155
acw	820	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	COVID_19	Community_acquired_pneumonia	-0.0829326164986942	-0.0389518098275883	-0.16364808261338	0.707666688959492
acw	820	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	COVID_19	Healthy	0.0464120536714823	0.0208412459927154	-0.610571053593878	0.903022645184543
acw	820	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	Community_acquired_pneumonia	Healthy	0.129344670170177	0.0597930558203037	-0.446922970980498	0.836452369435953
aaw	824	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter gracilis	COVID_19	Community_acquired_pneumonia	-0.794273881299434	-0.158603424114018	-0.196808956634027	0.00165658921550173
aaw	824	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter gracilis	COVID_19	Healthy	-0.375987633683861	-0.0643153718329926	-0.26061018486672	0.0633640542665286
aaw	824	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter gracilis	Community_acquired_pneumonia	Healthy	0.418286247615573	0.0942880522810253	-0.0638012282326924	0.664452888607017
agx	847	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	Oxalobacter formigenes	COVID_19	Community_acquired_pneumonia	-1.361147225833	-0.389902187520407	-0.311948133343576	3.422163326617e-05
agx	847	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	Oxalobacter formigenes	COVID_19	Healthy	0.0499162965771264	0.00845159086636704	-0.0060926939437399	0.800048525379864
agx	847	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	Oxalobacter formigenes	Community_acquired_pneumonia	Healthy	1.41106352241013	0.398353778386774	0.305855439399836	0.000251184919636845
acx	853	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	COVID_19	Community_acquired_pneumonia	-0.350585439948792	-0.177624055368913	-0.288896801292683	0.0281426073321178
acx	853	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	COVID_19	Healthy	-0.163461660249195	-0.0774681328307996	-0.255920347062909	0.125761648759266
acx	853	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	Community_acquired_pneumonia	Healthy	0.187123779699596	0.100155922538113	0.0329764542297737	0.642145344857269
aaf	907	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera elsdenii	COVID_19	Community_acquired_pneumonia	-0.589888605391678	-1.67366562841917	-1.41375665878805	0.00638701228760526
aaf	907	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera elsdenii	COVID_19	Healthy	-0.392658881307064	-1.03644593985973	-0.659888582502968	0.290751313414367
aaf	907	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera elsdenii	Community_acquired_pneumonia	Healthy	0.197229724084615	0.637219688559439	0.753868076285086	0.226653460018041
aat	914	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	NA	COVID_19	Community_acquired_pneumonia	-1.46567567376118	-8.15940607929955	-6.09998748165265	7.14908640450437e-06
aat	914	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	NA	COVID_19	Healthy	0.353083965263525	1.0053395509336	0.737345305693269	0.417253350619813
aat	914	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	NA	Community_acquired_pneumonia	Healthy	1.8187596390247	9.16474563023314	6.83733278734591	1.02516889181012e-06
aac	960	Bacteria	Proteobacteria	Oligoflexia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovorax	Bacteriovorax stolpii	COVID_19	Community_acquired_pneumonia	-1.26110789797652	-16.586452611901	-16.244526987095	1.69885805794543e-09
aac	960	Bacteria	Proteobacteria	Oligoflexia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovorax	Bacteriovorax stolpii	COVID_19	Healthy	-0.211177197047111	-1.87182652225834	-2.93764809136134	0.24697091063718
aac	960	Bacteria	Proteobacteria	Oligoflexia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovorax	Bacteriovorax stolpii	Community_acquired_pneumonia	Healthy	1.04993070092941	14.7146260896427	13.3068788957336	1.77843543674096e-06
agx	964	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum seropedicae	COVID_19	Community_acquired_pneumonia	-1.361147225833	-0.389902187520407	-0.311948133343576	3.422163326617e-05
agx	964	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum seropedicae	COVID_19	Healthy	0.0499162965771264	0.00845159086636704	-0.0060926939437399	0.800048525379864
agx	964	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum seropedicae	Community_acquired_pneumonia	Healthy	1.41106352241013	0.398353778386774	0.305855439399836	0.000251184919636845
adb	1243	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	NA	COVID_19	Community_acquired_pneumonia	-0.217724378697893	-0.200599001864107	-0.139805061996195	0.581797390152891
adb	1243	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	NA	COVID_19	Healthy	0.241384588718859	0.189724257623805	0.132273033803824	0.532540298634752
adb	1243	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	NA	Community_acquired_pneumonia	Healthy	0.459108967416752	0.390323259487912	0.272078095800019	0.156044524075987
aoa	1286	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus simulans	COVID_19	Community_acquired_pneumonia	-0.628418868573865	-0.139492688420395	-0.185233857959978	0.000320525529851669
aoa	1286	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus simulans	COVID_19	Healthy	-0.0708764662903249	-0.0128677167602671	-0.0782177539203491	0.558599418170226
aoa	1286	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus simulans	Community_acquired_pneumonia	Healthy	0.55754240228354	0.126624971660128	0.107016104039629	0.089093717601171
aoa	1288	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus xylosus	COVID_19	Community_acquired_pneumonia	-0.628418868573865	-0.139492688420395	-0.185233857959978	0.000320525529851669
aoa	1288	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus xylosus	COVID_19	Healthy	-0.0708764662903249	-0.0128677167602671	-0.0782177539203491	0.558599418170226
aoa	1288	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus xylosus	Community_acquired_pneumonia	Healthy	0.55754240228354	0.126624971660128	0.107016104039629	0.089093717601171
aoa	1292	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri	COVID_19	Community_acquired_pneumonia	-0.628418868573865	-0.139492688420395	-0.185233857959978	0.000320525529851669
aoa	1292	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri	COVID_19	Healthy	-0.0708764662903249	-0.0128677167602671	-0.0782177539203491	0.558599418170226
aoa	1292	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri	Community_acquired_pneumonia	Healthy	0.55754240228354	0.126624971660128	0.107016104039629	0.089093717601171
aob	1305	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sanguinis	COVID_19	Community_acquired_pneumonia	-0.28245577772357	-0.121627829164773	-0.144263237951197	0.507488847090538
aob	1305	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sanguinis	COVID_19	Healthy	0.117576735041629	0.0440169326460866	-0.0268890021572424	0.757888658103136
aob	1305	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sanguinis	Community_acquired_pneumonia	Healthy	0.400032512765199	0.165644761810859	0.117374235793954	0.400137140739442
aob	1308	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus thermophilus	COVID_19	Community_acquired_pneumonia	-0.28245577772357	-0.121627829164773	-0.144263237951197	0.507488847090538
aob	1308	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus thermophilus	COVID_19	Healthy	0.117576735041629	0.0440169326460866	-0.0268890021572424	0.757888658103136
aob	1308	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus thermophilus	Community_acquired_pneumonia	Healthy	0.400032512765199	0.165644761810859	0.117374235793954	0.400137140739442
aob	1309	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mutans	COVID_19	Community_acquired_pneumonia	-0.28245577772357	-0.121627829164773	-0.144263237951197	0.507488847090538
aob	1309	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mutans	COVID_19	Healthy	0.117576735041629	0.0440169326460866	-0.0268890021572424	0.757888658103136
aob	1309	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mutans	Community_acquired_pneumonia	Healthy	0.400032512765199	0.165644761810859	0.117374235793954	0.400137140739442
aob	1310	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sobrinus	COVID_19	Community_acquired_pneumonia	-0.28245577772357	-0.121627829164773	-0.144263237951197	0.507488847090538
aob	1310	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sobrinus	COVID_19	Healthy	0.117576735041629	0.0440169326460866	-0.0268890021572424	0.757888658103136
aob	1310	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sobrinus	Community_acquired_pneumonia	Healthy	0.400032512765199	0.165644761810859	0.117374235793954	0.400137140739442
aob	1311	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	COVID_19	Community_acquired_pneumonia	-0.28245577772357	-0.121627829164773	-0.144263237951197	0.507488847090538
aob	1311	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	COVID_19	Healthy	0.117576735041629	0.0440169326460866	-0.0268890021572424	0.757888658103136
aob	1311	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	Community_acquired_pneumonia	Healthy	0.400032512765199	0.165644761810859	0.117374235793954	0.400137140739442
aob	1328	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus	COVID_19	Community_acquired_pneumonia	-0.28245577772357	-0.121627829164773	-0.144263237951197	0.507488847090538
aob	1328	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus	COVID_19	Healthy	0.117576735041629	0.0440169326460866	-0.0268890021572424	0.757888658103136
aob	1328	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus	Community_acquired_pneumonia	Healthy	0.400032512765199	0.165644761810859	0.117374235793954	0.400137140739442
aob	1345	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus ferus	COVID_19	Community_acquired_pneumonia	-0.28245577772357	-0.121627829164773	-0.144263237951197	0.507488847090538
aob	1345	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus ferus	COVID_19	Healthy	0.117576735041629	0.0440169326460866	-0.0268890021572424	0.757888658103136
aob	1345	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus ferus	Community_acquired_pneumonia	Healthy	0.400032512765199	0.165644761810859	0.117374235793954	0.400137140739442
ahe	1357	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	NA	COVID_19	Community_acquired_pneumonia	0.0607844010184691	0.0308159575773062	-0.126941582839663	0.792364512076936
ahe	1357	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	NA	COVID_19	Healthy	0.241069715382406	0.114937977702899	-0.0144689549813236	0.590637781577664
ahe	1357	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	NA	Community_acquired_pneumonia	Healthy	0.180285314363937	0.084122020125593	0.112472627858339	0.490856281195058
ahe	1358	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	COVID_19	Community_acquired_pneumonia	0.0607844010184691	0.0308159575773062	-0.126941582839663	0.792364512076936
ahe	1358	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	COVID_19	Healthy	0.241069715382406	0.114937977702899	-0.0144689549813236	0.590637781577664
ahe	1358	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	Community_acquired_pneumonia	Healthy	0.180285314363937	0.084122020125593	0.112472627858339	0.490856281195058
ahe	1360	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	COVID_19	Community_acquired_pneumonia	0.0607844010184691	0.0308159575773062	-0.126941582839663	0.792364512076936
ahe	1360	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	COVID_19	Healthy	0.241069715382406	0.114937977702899	-0.0144689549813236	0.590637781577664
ahe	1360	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	Community_acquired_pneumonia	Healthy	0.180285314363937	0.084122020125593	0.112472627858339	0.490856281195058
adc	1378	Bacteria	Firmicutes	Bacilli	Bacillales	NA	Gemella	NA	COVID_19	Community_acquired_pneumonia	-0.691706254922513	-0.56176441322147	-0.641689215138441	3.96489493546905e-05
