domain	phylum	class	order	family	genus	species	treatment_1	treatment_2	log2_median_ratio	median_diff	mean_diff	wilcox_p_value
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Azoarcus	Azoarcus communis	COVID_19	Healthy	3.507662226	0.000130325	0.000348821	0.000930141
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Azoarcus	Azoarcus sp. KH32C	COVID_19	Healthy	3.507662226	0.000130325	0.000348821	0.000930141
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Azoarcus	Azoarcus sp. SY39	COVID_19	Healthy	3.507662226	0.000130325	0.000348821	0.000930141
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Azonexaceae	Dechloromonas	Dechloromonas aromatica	COVID_19	Healthy	3.507662226	0.000130325	0.000348821	0.000930141
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Azonexaceae	Dechloromonas	Dechloromonas sp. HYN0024	COVID_19	Healthy	3.507662226	0.000130325	0.000348821	0.000930141
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Azoarcus	NA	COVID_19	Healthy	3.507662226	0.000130325	0.000348821	0.000930141
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	NA	COVID_19	Healthy	3.507662226	0.000130325	0.000348821	0.000930141
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	NA	NA	NA	COVID_19	Healthy	3.507662226	0.000130325	0.000348821	0.000930141
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera sp. K11	COVID_19	Healthy	3.507662226	0.000130325	0.000348821	0.000930141
Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas hydrophila	COVID_19	Healthy	2.795442226	0.000136481	0.000181253	0.002709644
Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas veronii	COVID_19	Healthy	2.795442226	0.000136481	0.000181253	0.002709644
Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	NA	COVID_19	Healthy	2.795442226	0.000136481	0.000181253	0.002709644
Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Tolumonas	Tolumonas auensis	COVID_19	Healthy	2.795442226	0.000136481	0.000181253	0.002709644
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	COVID_19	Healthy	2.19011583	4.04E-05	0.000106882	0.005361627
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium scardovii	COVID_19	Healthy	2.19011583	4.04E-05	0.000106882	0.005361627
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella vaginalis	COVID_19	Healthy	2.19011583	4.04E-05	0.000106882	0.005361627
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	NA	COVID_19	Healthy	2.19011583	4.04E-05	0.000106882	0.005361627
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	NA	NA	COVID_19	Healthy	2.19011583	4.04E-05	0.000106882	0.005361627
Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura sp. WMMA1423	COVID_19	Healthy	1.764939362	1.06E-05	3.86E-05	0.024348267
Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura sp. WMMB 499	COVID_19	Healthy	1.764939362	1.06E-05	3.86E-05	0.024348267
Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Nocardiopsaceae	Thermobifida	Thermobifida fusca	COVID_19	Healthy	1.764939362	1.06E-05	3.86E-05	0.024348267
Bacteria	Cyanobacteria	NA	Chroococcidiopsidales	Chroococcidiopsidaceae	Chroococcidiopsis	Chroococcidiopsis thermalis	COVID_19	Healthy	4.170797305	7.18E-06	6.34E-06	0.033779727
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales	Desulfurellaceae	Desulfurella	Desulfurella acetivorans	COVID_19	Healthy	-2.947042345	-4.66E-06	-2.61E-05	0.00840564
Bacteria	Spirochaetes	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira hampsonii	COVID_19	Healthy	-3.18545036	-2.10E-05	-0.000122991	0.043900334
Bacteria	Spirochaetes	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira intermedia	COVID_19	Healthy	-3.18545036	-2.10E-05	-0.000122991	0.043900334
Bacteria	Spirochaetes	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira pilosicoli	COVID_19	Healthy	-3.18545036	-2.10E-05	-0.000122991	0.043900334
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter persici	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	NA	alpha proteobacterium HIMB5	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	Azospirillum lipoferum	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	Azospirillum thiophilum	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Blastomonas	Blastomonas fulva	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Bombella	Bombella sp. KACC 21507	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas diminuta	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	Candidatus Pelagibacter sp. FZCC0015	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. FWC26	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter vibrioides	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter	Celeribacter manganoxidans	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter	Erythrobacter flavus	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Hypericibacter	Hypericibacter terrae	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Komagataeibacter	Komagataeibacter xylinus	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Labrenzia	Labrenzia sp. VG12	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Leisingera	Leisingera aquaemixtae	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	NA	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	NA	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	NA	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	NA	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	NA	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	NA	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	NA	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	NA	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	NA	NA	NA	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	NA	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Komagataeibacter	NA	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	NA	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Labrenzia	NA	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Porphyrobacter	NA	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Niveispirillum	Niveispirillum cyanobacteriorum	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium pentaromativorans	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium resinovorum	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. PP1Y	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Oceanicola	Oceanicola sp. D3	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Orientia	Orientia tsutsugamushi	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus aminovorans	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus kondratievae	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus liaowanqingii	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus sp. Arc7-R13	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Phaeobacter	Phaeobacter gallaeciensis	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Phaeobacter	Phaeobacter inhibens	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Porphyrobacter	Porphyrobacter sp. YT40	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter	Pseudorhodobacter sp. S12M18	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Rhodobacter sphaeroides	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Rhodospirillum	Rhodospirillum rubrum	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia amblyommatis	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	Ruegeria pomeroyi	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium baderi	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium cloacae	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. EP60837	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. PAMC28499	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. YG1	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas ginsengisoli An et al. 2013	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas hengshuiensis	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas insulae	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. AAP5	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. C33	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. C8-2	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. Cra20	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. FARSPH	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. HKS19	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. LK11	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. LM7	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. LMO-1	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. MM-1	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. PAMC26645	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. YZ-8	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis sp. 113P3	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis sp. EG6	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis sp. FD7	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingosinicella	Sphingosinicella sp. BN140058	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingosinithalassobacter	Sphingosinithalassobacter sp. zrk23	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Tardibacter	Tardibacter chloracetimidivorans	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Thalassospira	Thalassospira marina	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Yangia	Yangia sp. CCB-MM3	COVID_19	Healthy	-1.214104314	-0.009181107	-0.032340368	0.000134444
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Ancylobacter	Ancylobacter sp. TS-1	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella australis	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	NA	Beijerinckiaceae bacterium RH AL1	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Blastochloris	Blastochloris viridis	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	NA	Bradyrhizobiaceae bacterium SG-6C	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium amphicarpaeae	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium betae	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium canariense	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium cosmicum	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium cosmicum	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium erythrophlei	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium guangxiense	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium guangzhouense	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium icense	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium japonicum	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium lablabi	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium oligotrophicum	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium paxllaeri	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium sp. 6(2017)	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium sp. BTAi1	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium sp. CCBAU 051011	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium sp. LCT2	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium sp. ORS 278	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium sp. ORS 285	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium sp. ORS 3257	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium sp. SK17	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium sp. WSM471	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
