GO_term	namespace	depth	name
GO:0004791	molecular_function	5	thioredoxin-disulfide_reductase_activity
GO:0044718	biological_process	11	siderophore_transmembrane_transport
GO:0042128	biological_process	6	nitrate_assimilation
GO:0000716	biological_process	7	transcription-coupled_nucleotide-excision_repair_DNA_damage_recognition
GO:0008784	molecular_function	7	alanine_racemase_activity
GO:0047334	molecular_function	7	diphosphate-fructose-6-phosphate_1-phosphotransferase_activity
GO:0002949	biological_process	11	tRNA_threonylcarbamoyladenosine_modification
GO:0008295	biological_process	9	spermidine_biosynthetic_process
GO:0008556	molecular_function	8	potassium_transmembrane_transporter_activity_phosphorylative_mechanism
GO:0008760	molecular_function	4	UDP-N-acetylglucosamine_1-carboxyvinyltransferase_activity
GO:0004035	molecular_function	6	alkaline_phosphatase_activity
GO:0008964	molecular_function	6	phosphoenolpyruvate_carboxylase_activity
GO:0006817	biological_process	7	phosphate_ion_transport
GO:0044403	biological_process	2	symbiotic_process
GO:0009833	biological_process	6	plant-type_primary_cell_wall_biogenesis
GO:0000156	molecular_function	2	phosphorelay_response_regulator_activity
GO:0008959	molecular_function	6	phosphate_acetyltransferase_activity
GO:0006777	biological_process	7	Mo-molybdopterin_cofactor_biosynthetic_process
GO:0015748	biological_process	5	organophosphate_ester_transport
GO:0015416	molecular_function	6	ATPase-coupled_organic_phosphonate_transmembrane_transporter_activity
GO:0032774	biological_process	7	RNA_biosynthetic_process
GO:0004333	molecular_function	5	fumarate_hydratase_activity
GO:0051992	molecular_function	5	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-26-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate_transferase_activity
GO:0015343	molecular_function	3	siderophore_transmembrane_transporter_activity
GO:0004022	molecular_function	6	alcohol_dehydrogenase_(NAD+)_activity
GO:0016783	molecular_function	4	sulfurtransferase_activity
GO:0050797	molecular_function	6	thymidylate_synthase_(FAD)_activity
GO:0080167	biological_process	3	response_to_karrikin
GO:0004109	molecular_function	5	coproporphyrinogen_oxidase_activity
GO:0015419	molecular_function	8	ATPase-coupled_sulfate_transmembrane_transporter_activity
GO:0016661	molecular_function	3	oxidoreductase_activity_acting_on_other_nitrogenous_compounds_as_donors
GO:0015716	biological_process	5	organic_phosphonate_transport
GO:0008705	molecular_function	6	methionine_synthase_activity
GO:0004825	molecular_function	5	methionine-tRNA_ligase_activity
GO:0050418	molecular_function	4	hydroxylamine_reductase_activity
GO:0016410	molecular_function	5	N-acyltransferase_activity
GO:0004618	molecular_function	5	phosphoglycerate_kinase_activity
GO:0044715	molecular_function	7	8-oxo-dGDP_phosphatase_activity
GO:0019277	biological_process	8	UDP-N-acetylgalactosamine_biosynthetic_process
GO:0030245	biological_process	9	cellulose_catabolic_process
GO:0016639	molecular_function	4	oxidoreductase_activity_acting_on_the_CH-NH2_group_of_donors_NAD_or_NADP_as_acceptor
GO:0004342	molecular_function	5	glucosamine-6-phosphate_deaminase_activity
GO:0009678	molecular_function	8	pyrophosphate_hydrolysis-driven_proton_transmembrane_transporter_activity
GO:0004318	molecular_function	6	enoyl-[acyl-carrier-protein]_reductase_(NADH)_activity
GO:0004494	molecular_function	4	methylmalonyl-CoA_mutase_activity
GO:0008933	molecular_function	4	lytic_transglycosylase_activity
GO:0009644	biological_process	6	response_to_high_light_intensity
GO:0008615	biological_process	7	pyridoxine_biosynthetic_process
GO:0008763	molecular_function	5	UDP-N-acetylmuramate-L-alanine_ligase_activity
GO:0016774	molecular_function	4	phosphotransferase_activity_carboxyl_group_as_acceptor
GO:0006525	biological_process	9	arginine_metabolic_process
GO:0016849	molecular_function	3	phosphorus-oxygen_lyase_activity
GO:0006545	biological_process	10	glycine_biosynthetic_process
GO:0003910	molecular_function	5	DNA_ligase_(ATP)_activity
GO:0006568	biological_process	8	tryptophan_metabolic_process
GO:0003883	molecular_function	4	CTP_synthase_activity
GO:0042558	biological_process	4	pteridine-containing_compound_metabolic_process
GO:0102500	molecular_function	5	beta-maltose_4-alpha-glucanotransferase_activity
GO:0031992	molecular_function	2	energy_transducer_activity
GO:0065002	biological_process	9	intracellular_protein_transmembrane_transport
GO:0019305	biological_process	8	dTDP-rhamnose_biosynthetic_process
GO:0019069	biological_process	4	viral_capsid_assembly
GO:0070567	molecular_function	5	cytidylyltransferase_activity
GO:0004514	molecular_function	5	nicotinate-nucleotide_diphosphorylase_(carboxylating)_activity
GO:0004372	molecular_function	5	glycine_hydroxymethyltransferase_activity
GO:0004719	molecular_function	8	protein-L-isoaspartate_(D-aspartate)_O-methyltransferase_activity
GO:0008661	molecular_function	4	1-deoxy-D-xylulose-5-phosphate_synthase_activity
GO:0004781	molecular_function	7	sulfate_adenylyltransferase_(ATP)_activity
GO:0048767	biological_process	4	root_hair_elongation
GO:0003871	molecular_function	6	5-methyltetrahydropteroyltriglutamate-homocysteine_S-methyltransferase_activity
GO:0006424	biological_process	11	glutamyl-tRNA_aminoacylation
GO:0006235	biological_process	12	dTTP_biosynthetic_process
GO:0005272	molecular_function	8	sodium_channel_activity
GO:0004375	molecular_function	5	glycine_dehydrogenase_(decarboxylating)_activity
GO:0019264	biological_process	11	glycine_biosynthetic_process_from_serine
GO:0019941	biological_process	7	modification-dependent_protein_catabolic_process
GO:0050992	biological_process	7	dimethylallyl_diphosphate_biosynthetic_process
GO:0015671	biological_process	5	oxygen_transport
GO:0009845	biological_process	2	seed_germination
GO:0030632	biological_process	12	D-alanine_biosynthetic_process
GO:0106029	molecular_function	5	tRNA_pseudouridine_synthase_activity
GO:0051205	biological_process	7	protein_insertion_into_membrane
GO:0005983	biological_process	8	starch_catabolic_process
GO:0008776	molecular_function	5	acetate_kinase_activity
GO:0051745	molecular_function	5	4-hydroxy-3-methylbut-2-en-1-yl_diphosphate_reductase_activity
GO:0004799	molecular_function	6	thymidylate_synthase_activity
GO:0033711	molecular_function	5	4-phosphoerythronate_dehydrogenase_activity
GO:0001123	biological_process	9	transcription_initiation_from_bacterial-type_RNA_polymerase_promoter
GO:0016760	molecular_function	7	cellulose_synthase_(UDP-forming)_activity
GO:0005344	molecular_function	2	oxygen_carrier_activity
GO:0009035	molecular_function	8	type_I_site-specific_deoxyribonuclease_activity
GO:0006268	biological_process	9	DNA_unwinding_involved_in_DNA_replication
GO:0071668	biological_process	7	plant-type_cell_wall_assembly
GO:0004478	molecular_function	4	methionine_adenosyltransferase_activity
GO:0008785	molecular_function	5	alkyl_hydroperoxide_reductase_activity
GO:0004492	molecular_function	5	methylmalonyl-CoA_decarboxylase_activity
GO:0008765	molecular_function	5	UDP-N-acetylmuramoylalanyl-D-glutamate-26-diaminopimelate_ligase_activity
GO:0016879	molecular_function	3	ligase_activity_forming_carbon-nitrogen_bonds
GO:1902358	biological_process	8	sulfate_transmembrane_transport
GO:0004854	molecular_function	5	xanthine_dehydrogenase_activity
GO:0004069	molecular_function	5	L-aspartate:2-oxoglutarate_aminotransferase_activity
GO:0052865	biological_process	6	1-deoxy-D-xylulose_5-phosphate_biosynthetic_process
GO:0010053	biological_process	5	root_epidermal_cell_differentiation
GO:0009378	molecular_function	10	four-way_junction_helicase_activity
GO:0006431	biological_process	11	methionyl-tRNA_aminoacylation
GO:0035442	biological_process	9	dipeptide_transmembrane_transport
GO:0071916	molecular_function	6	dipeptide_transmembrane_transporter_activity
GO:0009691	biological_process	7	cytokinin_biosynthetic_process
GO:0009225	biological_process	6	nucleotide-sugar_metabolic_process
GO:0098630	biological_process	3	aggregation_of_unicellular_organisms
GO:0008764	molecular_function	5	UDP-N-acetylmuramoylalanine-D-glutamate_ligase_activity
GO:0009152	biological_process	10	purine_ribonucleotide_biosynthetic_process
GO:0015886	biological_process	10	heme_transport
GO:0004003	molecular_function	9	DNA_helicase_activity
GO:0008174	molecular_function	6	mRNA_methyltransferase_activity
GO:2001065	molecular_function	4	mannan_binding
GO:0016631	molecular_function	5	enoyl-[acyl-carrier-protein]_reductase_activity
GO:0006522	biological_process	9	alanine_metabolic_process
GO:0102955	molecular_function	5	S-adenosylmethionine:2-demethylmenaquinol-7_methyltransferase_activity
GO:0008792	molecular_function	5	arginine_decarboxylase_activity
GO:0016226	biological_process	6	iron-sulfur_cluster_assembly
GO:0016041	molecular_function	5	glutamate_synthase_(ferredoxin)_activity
GO:0003922	molecular_function	5	GMP_synthase_(glutamine-hydrolyzing)_activity
GO:0015684	biological_process	8	iron_ion_transport
GO:0015846	biological_process	5	polyamine_transport
GO:0004067	molecular_function	5	asparaginase_activity
GO:0016462	molecular_function	5	pyrophosphatase_activity
GO:0006220	biological_process	8	pyrimidine_nucleotide_metabolic_process
GO:0004794	molecular_function	5	L-threonine_ammonia-lyase_activity
GO:0043365	molecular_function	4	[formate-C-acetyltransferase]-activating_enzyme_activity
GO:0018580	molecular_function	5	nitronate_monooxygenase_activity
GO:0008966	molecular_function	5	phosphoglucosamine_mutase_activity
GO:0099002	biological_process	8	viral_genome_ejection_through_host_cell_envelope_short_tail_mechanism
GO:0008831	molecular_function	5	dTDP-4-dehydrorhamnose_reductase_activity
GO:0044209	biological_process	12	AMP_salvage
GO:0102752	molecular_function	5	14-alpha-glucan_branching_enzyme_activity_(using_a_glucosylated_glycogenin_as_primer_for_glycogen_synthesis)
GO:0019510	biological_process	10	S-adenosylhomocysteine_catabolic_process
GO:0015689	biological_process	7	molybdate_ion_transport
GO:0016040	molecular_function	6	glutamate_synthase_(NADH)_activity
GO:0005315	molecular_function	5	inorganic_phosphate_transmembrane_transporter_activity
GO:0004829	molecular_function	5	threonine-tRNA_ligase_activity
GO:0009249	biological_process	9	protein_lipoylation
GO:0006435	biological_process	11	threonyl-tRNA_aminoacylation
GO:0004309	molecular_function	6	exopolyphosphatase_activity
GO:0102025	molecular_function	6	ATPase-coupled_thiosulfate_transmembrane_transporter_activity
GO:0004412	molecular_function	5	homoserine_dehydrogenase_activity
GO:0070626	molecular_function	5	(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido)succinate_AMP-lyase_(fumarate-forming)_activity
GO:0017038	biological_process	8	protein_import
GO:0004314	molecular_function	7	[acyl-carrier-protein]_S-malonyltransferase_activity
GO:0004834	molecular_function	5	tryptophan_synthase_activity
GO:0045735	molecular_function	1	nutrient_reservoir_activity
GO:0002759	biological_process	6	regulation_of_antimicrobial_humoral_response
GO:0018339	biological_process	9	peptidyl-L-beta-methylthioaspartic_acid_biosynthetic_process_from_peptidyl-aspartic_acid
GO:0003935	molecular_function	7	GTP_cyclohydrolase_II_activity
GO:0004176	molecular_function	8	ATP-dependent_peptidase_activity
GO:1905792	biological_process	6	positive_regulation_of_mechanosensory_behavior
GO:1905789	biological_process	8	positive_regulation_of_detection_of_mechanical_stimulus_involved_in_sensory_perception_of_touch
GO:0046429	molecular_function	5	4-hydroxy-3-methylbut-2-en-1-yl_diphosphate_synthase_activity
GO:0031119	biological_process	11	tRNA_pseudouridine_synthesis
GO:0004073	molecular_function	5	aspartate-semialdehyde_dehydrogenase_activity
GO:0006527	biological_process	10	arginine_catabolic_process
GO:0003852	molecular_function	5	2-isopropylmalate_synthase_activity
GO:0016884	molecular_function	4	carbon-nitrogen_ligase_activity_with_glutamine_as_amido-N-donor
GO:0004556	molecular_function	6	alpha-amylase_activity
GO:0008893	molecular_function	6	guanosine-35-bis(diphosphate)_3-diphosphatase_activity
GO:0004160	molecular_function	5	dihydroxy-acid_dehydratase_activity
GO:0052908	molecular_function	9	16S_rRNA_(adenine(1518)-N(6)_adenine(1519)-N(6))-dimethyltransferase_activity
GO:0016419	molecular_function	6	S-malonyltransferase_activity
GO:0006298	biological_process	8	mismatch_repair
GO:0008855	molecular_function	8	exodeoxyribonuclease_VII_activity
GO:0016655	molecular_function	4	oxidoreductase_activity_acting_on_NAD(P)H_quinone_or_similar_compound_as_acceptor
GO:0042121	biological_process	7	alginic_acid_biosynthetic_process
GO:0004373	molecular_function	7	glycogen_(starch)_synthase_activity
GO:0010090	biological_process	5	trichome_morphogenesis
GO:0103039	molecular_function	6	protein_methylthiotransferase_activity
GO:0004371	molecular_function	5	glycerone_kinase_activity
GO:0015682	biological_process	8	iron_ion_transport
GO:0010262	biological_process	6	somatic_embryogenesis
GO:0016260	biological_process	10	selenocysteine_biosynthetic_process
GO:0046901	biological_process	8	tetrahydrofolylpolyglutamate_biosynthetic_process
GO:0004326	molecular_function	5	tetrahydrofolylpolyglutamate_synthase_activity
GO:0050511	molecular_function	6	undecaprenyldiphospho-muramoylpentapeptide_beta-N-acetylglucosaminyltransferase_activity
GO:0008780	molecular_function	6	acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine_O-acyltransferase_activity
GO:0044659	biological_process	8	viral_release_from_host_cell_by_cytolysis
GO:0000179	molecular_function	8	rRNA_(adenine-N6N6-)-dimethyltransferase_activity
GO:0009751	biological_process	5	response_to_salicylic_acid
GO:0008716	molecular_function	5	D-alanine-D-alanine_ligase_activity
GO:0050976	biological_process	6	detection_of_mechanical_stimulus_involved_in_sensory_perception_of_touch
GO:0008839	molecular_function	5	4-hydroxy-tetrahydrodipicolinate_reductase
GO:0004107	molecular_function	5	chorismate_synthase_activity
GO:0097588	biological_process	5	archaeal_or_bacterial-type_flagellum-dependent_cell_motility
GO:0008853	molecular_function	8	exodeoxyribonuclease_III_activity
GO:0004019	molecular_function	4	adenylosuccinate_synthase_activity
GO:0000967	biological_process	10	rRNA_5-end_processing
GO:0016763	molecular_function	4	transferase_activity_transferring_pentosyl_groups
GO:0051991	molecular_function	6	UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-26-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol_4-beta-N-acetylglucosaminlytransferase_activity
GO:0008882	molecular_function	6	[glutamate-ammonia-ligase]_adenylyltransferase_activity
