"OTU"	"Control_Healthy"	"Control_Sick"	"COVID19"
"286"	"acetyl-CoA transmembrane transporter activity"	0	10.0983606557377	23.5853658536585
"287"	"acetyl-CoA:L-glutamate N-acetyltransferase activity"	4.25	22.3114754098361	268.19512195122
"288"	"acetyl-CoA:oxalate CoA-transferase"	0	0	143.975609756098
"289"	"acetylcholine-gated cation-selective channel activity"	0.3125	0.786885245901639	0.317073170731707
"290"	"acetylene hydratase activity"	2.46875	0.344262295081967	1.04878048780488
"291"	"acetylesterase activity"	0	0	7.14634146341463
"292"	"acetylglucosaminyltransferase activity"	0.65625	17.6229508196721	40.1707317073171
"293"	"acetylglutamate kinase activity"	0.9375	21.1475409836066	308.536585365854
"294"	"acetylornithine deacetylase activity"	2	18.5081967213115	69.4634146341463
"295"	"acetylputrescine deacetylase activity"	0	11.9344262295082	0.341463414634146
"296"	"acetylserotonin O-methyltransferase activity"	0	0	4.4390243902439
"297"	"acetylspermidine deacetylase activity"	0.1875	0.688524590163934	7.09756097560976
"298"	"acetyltransferase activity"	5.125	75.8360655737705	259.19512195122
"299"	"acid phosphatase activity"	23.25	37.6393442622951	243.731707317073
"300"	"acireductone dioxygenase (Ni2+-requiring) activity"	0.0625	2.36065573770492	10.390243902439
"301"	"acireductone dioxygenase [iron(II)-requiring] activity"	0.25	2.39344262295082	12.4878048780488
"302"	"acireductone synthase activity"	0	3.81967213114754	18.3414634146341
"303"	"aconitate hydratase activity"	16.75	402.049180327869	368.146341463415
"304"	"acryloyl-CoA reductase (NADP+) activity"	0	0.0327868852459016	8.04878048780488
"305"	"acryloyl-CoA reductase activity"	1.375	10.7049180327869	48.1951219512195
"306"	"actin filament binding"	38.21875	211.819672131148	48.1463414634146
"307"	"activating transcription factor binding"	0	1.14754098360656	0.170731707317073
"308"	"acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase activity"	0.53125	0.344262295081967	20.2439024390244
"309"	"acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase activity"	2.6875	10.1639344262295	57.9512195121951
"310"	"acyl-[acyl-carrier-protein] desaturase activity"	0	0.180327868852459	23.1463414634146
"311"	"acyl-[acyl-carrier-protein] hydrolase activity"	0.0625	0.114754098360656	15.1463414634146
"312"	"acyl-CoA dehydrogenase (NADP+) activity"	0	0.950819672131147	0.780487804878049
"313"	"acyl-CoA hydrolase activity"	14.4375	17.4426229508197	125.926829268293
"314"	"acyl-CoA oxidase activity"	0	3.85245901639344	2.14634146341463
"315"	"acyl-L-homoserine-lactone lactonohydrolase activity"	0	0	4.17073170731707
"316"	"acyl-phosphate glycerol-3-phosphate acyltransferase activity"	1.34375	4.78688524590164	51.5609756097561
"317"	"acylglycerol lipase activity"	0.0625	1.88524590163934	8.07317073170732
"318"	"acylglycerone-phosphate reductase activity"	0	1.57377049180328	1.07317073170732
"319"	"acyloxyacyl hydrolase activity"	0	3.40983606557377	5.8780487804878
"320"	"acylphosphatase activity"	0.59375	2.36065573770492	13.3414634146341
"321"	"adenine deaminase activity"	2.21875	13.3770491803279	61.3414634146341
"322"	"adenine phosphoribosyltransferase activity"	2.5625	3.18032786885246	74.2926829268293
"323"	"adenine transmembrane transporter activity"	0	4.36065573770492	7.07317073170732
"324"	"adenine/cytosine mispair binding"	0.65625	12.7540983606557	12.0975609756098
"325"	"adenine/guanine mispair binding"	0	0	4.14634146341463
"326"	"adenosine-tetraphosphatase activity"	8.3125	50.4590163934426	4.73170731707317
"327"	"adenosine deaminase activity"	0.5	15.6229508196721	37.1219512195122
"328"	"adenosine kinase activity"	0.0625	0	12.2926829268293
"329"	"adenosylcobinamide-GDP ribazoletransferase activity"	0.46875	8.72131147540984	25.8292682926829
"330"	"adenosylcobinamide-phosphate synthase activity"	0	0	2.63414634146341
"331"	"adenosylcobinamide kinase activity"	0.5	3.91803278688525	22.8292682926829
"332"	"adenosylcobyric acid synthase (glutamine-hydrolyzing) activity"	0	4.0655737704918	31.2439024390244
"333"	"adenosylhomocysteinase activity"	7.5625	105.475409836066	61.0731707317073
"334"	"adenosylhomocysteine nucleosidase activity"	0.15625	3.36065573770492	54.8780487804878
"335"	"adenosylmethionine-8-amino-7-oxononanoate transaminase activity"	7.25	36.9508196721311	133.317073170732
"336"	"adenosylmethionine decarboxylase activity"	6.40625	7.95081967213115	20.5853658536585
"337"	"adenyl-nucleotide exchange factor activity"	34.125	10.4426229508197	689.878048780488
"338"	"adenyl ribonucleotide binding"	19.3125	68.1147540983606	287.853658536585
"339"	"adenylate kinase activity"	3.875	22.3114754098361	244.90243902439
"340"	"adenylyl-sulfate reductase (glutathione) activity"	0	0.475409836065574	3.09756097560976
"341"	"adenylyl-sulfate reductase (thioredoxin) activity"	0.1875	0.590163934426229	4.29268292682927
"342"	"adenylylsulfate kinase activity"	1.6875	11.6229508196721	35.0975609756098
"343"	"ADP-dependent NAD(P)H-hydrate dehydratase activity"	3.5	32.9508196721311	96.0975609756098
"344"	"ADP-dependent short-chain-acyl-CoA hydrolase activity"	0	9.44262295081967	4
"345"	"ADP-glyceromanno-heptose 6-epimerase activity"	0.6875	6.9344262295082	29.4146341463415
"346"	"ADP-heptose-lipopolysaccharide heptosyltransferase activity"	1.09375	0.245901639344262	62.2682926829268
"347"	"ADP-ribose diphosphatase activity"	0.15625	6.45901639344262	87.0487804878049
"348"	"ADP-ribose pyrophosphohydrolase activity"	0.0625	0.459016393442623	2.09756097560976
"349"	"ADP-ribosyl-[dinitrogen reductase] hydrolase activity"	0	0	3.04878048780488
"350"	"ADP-sugar diphosphatase activity"	0	3.85245901639344	3.36585365853659
"351"	"ADP binding"	49.125	299.737704918033	141.975609756098
"352"	"agmatinase activity"	0.0625	9.68852459016393	31.8780487804878
"353"	"agmatine deiminase activity"	0.71875	8.19672131147541	60.609756097561
"354"	"Ala-tRNA(Pro) hydrolase activity"	0	0	1.80487804878049
"355"	"alanine-glyoxylate transaminase activity"	0.6875	0.229508196721311	6.8780487804878
"356"	"alanine-tRNA ligase activity"	19.59375	38.6065573770492	327.951219512195
"357"	"alanine racemase activity"	13.09375	460.852459016393	211.756097560976
"358"	"alanine:sodium symporter activity"	1.625	22.3770491803279	149.951219512195
"359"	"alanylglutamate dipeptidase activity"	1.6875	0.147540983606557	12.6585365853659
"360"	"alcohol dehydrogenase (cytochrome c(L)) activity"	1.25	14.5901639344262	2.02439024390244
"361"	"alcohol dehydrogenase (cytochrome c) activity"	1.46875	12.5901639344262	12.1463414634146
"362"	"alcohol dehydrogenase (NAD+) activity"	2.40625	37.6393442622951	449.024390243902
"363"	"alcohol dehydrogenase (NADP+) activity"	0.34375	7.21311475409836	71.7073170731707
"364"	"alcohol dehydrogenase [NAD(P)+] activity"	0	0	2.92682926829268
"365"	"alcohol dehydrogenase activity, zinc-dependent"	0	1.86885245901639	37.0731707317073
"366"	"alcohol oxidase activity"	0	0.0327868852459016	3.48780487804878
"367"	"aldehyde dehydrogenase (NAD+) activity"	20.25	129.196721311475	138.463414634146
"368"	"aldehyde dehydrogenase (NADP+) activity"	0.15625	6.83606557377049	16.780487804878
"369"	"aldehyde dehydrogenase [NAD(P)+] activity"	14.65625	96.3114754098361	14.2439024390244
"370"	"aldehyde ferredoxin oxidoreductase activity"	0.78125	0.409836065573771	2.73170731707317
"371"	"aldehyde oxidase activity"	0.0625	0.688524590163934	2.92682926829268
"372"	"alditol:NADP+ 1-oxidoreductase activity"	0	0.344262295081967	36.0975609756098
"373"	"aldo-keto reductase (NADP) activity"	0	8.0327868852459	6.5609756097561
"374"	"aldose 1-epimerase activity"	1.0625	2.42622950819672	81.4146341463415
"375"	"alginate synthase activity"	0	13.1147540983607	1.04878048780488
"376"	"aliphatic-amine oxidase activity"	0	0.131147540983607	9.4390243902439
"377"	"aliphatic nitrilase activity"	0.4375	0.786885245901639	7.39024390243902
"378"	"alkali metal ion binding"	0.46875	8.59016393442623	1.95121951219512
"379"	"alkaline phosphatase activity"	6.71875	33.7868852459016	223.609756097561
"380"	"alkanal monooxygenase (FMN-linked) activity"	0.1875	0.180327868852459	45.3658536585366
"381"	"alkane 1-monooxygenase activity"	0.25	10.4918032786885	2.19512195121951
"382"	"alkanesulfonate monooxygenase activity"	1.34375	23.9180327868852	66.6829268292683
"383"	"alkanesulfonate transmembrane transporter activity"	1.46875	23.8852459016393	6.8780487804878
"384"	"alkyl hydroperoxide reductase activity"	8.40625	12.1967213114754	153.317073170732
"385"	"alkylated DNA binding"	0	5.40983606557377	0.317073170731707
"386"	"alkylbase DNA N-glycosylase activity"	0.8125	6.34426229508197	36.1707317073171
"387"	"alkylhalidase activity"	0	15.5245901639344	0
"388"	"allantoate deiminase activity"	0	1.88524590163934	8.29268292682927
"389"	"allantoicase activity"	0.21875	5.57377049180328	1.51219512195122
"390"	"allantoinase activity"	0.4375	14.4590163934426	12.0731707317073
"391"	"allophanate hydrolase activity"	5.625	10.7049180327869	48.2682926829268
"392"	"allose kinase activity"	0	0	1.4390243902439
"393"	"alpha-1,4-glucan synthase activity"	7.46875	25.0655737704918	91.7560975609756
"394"	"alpha-1,4-glucosidase activity"	3.0625	1.85245901639344	206.365853658537
"395"	"alpha-amino-acid esterase activity"	0	0	2.65853658536585
"396"	"alpha-amylase activity"	1.4375	6.45901639344262	147
"397"	"alpha-amylase activity (releasing maltohexaose)"	1.375	6.31147540983607	129.414634146341
"398"	"alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase activity"	0.0625	0.0327868852459016	19.7560975609756
"399"	"alpha-D-xyloside xylohydrolase"	0.78125	0.409836065573771	66.2439024390244
"400"	"alpha-galactosidase activity"	1202.40625	11128.4590163934	230.073170731707
"401"	"alpha-glucosidase activity"	2.15625	1.81967213114754	204.243902439024
"402"	"alpha-glucuronidase activity"	0.3125	1.13114754098361	18.0243902439024
"403"	"alpha-L-arabinofuranosidase activity"	0.875	115.803278688525	74.3170731707317
"404"	"alpha-L-fucosidase activity"	6.34375	30.2295081967213	149.048780487805
"405"	"alpha-L-rhamnosidase activity"	0	0.639344262295082	7.26829268292683
"406"	"alpha-mannosidase activity"	1.71875	1.85245901639344	165.878048780488
"407"	"alpha-N-acetylgalactosaminidase activity"	0	0	13.7560975609756
"408"	"alpha-ribazole phosphatase activity"	0.4375	4.37704918032787	22.0487804878049
"409"	"alpha,alpha-phosphotrehalase activity"	0	0.442622950819672	44.9756097560976
"410"	"alpha,alpha-trehalase activity"	2.53125	37.5409836065574	58.9268292682927
"411"	"alpha,alpha-trehalose-phosphate synthase (GDP-forming) activity"	0.09375	0	1.70731707317073
"412"	"alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity"	6.65625	0.819672131147541	30.4146341463415
"413"	"alpha,alpha-trehalose phosphorylase activity"	0.0625	0.163934426229508	3.51219512195122
"414"	"altronate dehydratase activity"	0.1875	0.672131147540984	28.6341463414634
"415"	"amidase activity"	27.875	121.508196721311	656.09756097561
"416"	"amidophosphoribosyltransferase activity"	7.53125	11.8688524590164	89.219512195122
"417"	"amino-acid betaine transmembrane transporter activity"	0	3.11475409836066	8.90243902439024
"418"	"amino-acid racemase activity"	0.0625	0	9.92682926829268
"419"	"amino acid binding"	25.65625	200.918032786885	268.634146341463
"420"	"amino acid transmembrane transporter activity"	2	6.72131147540984	159.975609756098
"421"	"amino acid:proton symporter activity"	0	7.39344262295082	18.6341463414634
"422"	"aminoacetone:oxygen oxidoreductase(deaminating) activity"	0	0.131147540983607	9.4390243902439
"423"	"aminoacyl-tRNA editing activity"	1242.40625	11085.3278688525	1347.41463414634
"424"	"aminoacyl-tRNA hydrolase activity"	1.875	4.85245901639344	387.560975609756
"425"	"aminoacylase activity"	2.6875	17.8524590163934	36.1951219512195
"426"	"aminobutyraldehyde dehydrogenase activity"	0.15625	20.4426229508197	30.609756097561
"427"	"aminocarboxymuconate-semialdehyde decarboxylase activity"	0.0625	1.40983606557377	2.51219512195122
"428"	"aminoglycoside 3-adenylyltransferase activity"	0.625	3.19672131147541	13.4146341463415
"429"	"aminoglycoside 3-N-acetyltransferase activity"	0.8125	0.262295081967213	12.0487804878049
"430"	"aminoglycoside 6-N-acetyltransferase activity"	0.78125	0.0327868852459016	31.780487804878
"431"	"aminomethyltransferase activity"	7.25	23.9672131147541	86.8292682926829
"432"	"aminomuconate-semialdehyde dehydrogenase activity"	0.0625	0.655737704918033	42.3658536585366
"433"	"aminopeptidase activity"	80.59375	210.081967213115	2726.14634146341
"434"	"ammonium transmembrane transporter activity"	4.53125	25	94.4146341463415
"435"	"AMP binding"	9.625	102.737704918033	103.780487804878
"436"	"AMP nucleosidase activity"	2.15625	11.1147540983607	45.2926829268293
"437"	"amylo-alpha-1,6-glucosidase activity"	8.0625	0.868852459016393	33.4146341463415
"438"	"amylopectin maltohydrolase activity"	0	0.0327868852459016	1.26829268292683
"439"	"androstan-3-alpha,17-beta-diol dehydrogenase activity"	0.125	0	7.34146341463415
"440"	"anion:anion antiporter activity"	0.1875	31.2622950819672	1.14634146341463
"441"	"anthranilate-CoA ligase activity"	0.125	8.0655737704918	1.07317073170732
"442"	"anthranilate 1,2-dioxygenase (deaminating, decarboxylating) activity"	0	4.67213114754098	0.902439024390244
"443"	"anthranilate phosphoribosyltransferase activity"	5.8125	13.6393442622951	76.780487804878
"444"	"anthranilate synthase activity"	9.09375	53.1803278688525	161.926829268293
"445"	"anthraniloyl-CoA monooxygenase activity"	0.375	0.213114754098361	4.02439024390244
"446"	"antimonite secondary active transmembrane transporter activity"	0	7.44262295081967	1.63414634146341
"447"	"antimonite transmembrane transporter activity"	0	0.0327868852459016	1.5609756097561
"448"	"antiporter activity"	54.46875	1394.52459016393	2123
"449"	"aquacobalamin reductase activity"	0	0.0327868852459016	10.7073170731707
"450"	"arabinan endo-1,5-alpha-L-arabinosidase activity"	0	0.0983606557377049	11.7317073170732
"451"	"arabinogalactan endo-1,4-beta-galactosidase activity"	0.1875	1.77049180327869	11.8292682926829
"452"	"arabinose-5-phosphate isomerase activity"	0.9375	16.8360655737705	71.3414634146341
"453"	"arabinose transmembrane transporter activity"	0.09375	0.0819672131147541	11.6829268292683
"454"	"arabinose:proton symporter activity"	0	1.55737704918033	0.0487804878048781
"455"	"arabinosyltransferase activity"	0.125	2.78688524590164	2.29268292682927
"456"	"arachidonate 15-lipoxygenase activity"	0	9.47540983606557	0
"457"	"arachidonic acid omega-hydroxylase activity"	0.25	10.4918032786885	2.17073170731707
"458"	"aralkylamine N-acetyltransferase activity"	0	0	1.95121951219512
"459"	"arginase activity"	2.28125	0.80327868852459	16.4146341463415
"460"	"arginine-tRNA ligase activity"	9.25	33.4590163934426	290.560975609756
"461"	"arginine binding"	0.40625	1.22950819672131	45.0975609756098
"462"	"arginine decarboxylase activity"	0.8125	27.8688524590164	197
"463"	"arginine deiminase activity"	0.78125	7.80327868852459	43.9024390243902
"464"	"arginine N-succinyltransferase activity"	0.09375	10.7868852459016	25.3414634146341
"465"	"arginine transmembrane transporter activity"	0	0	6.34146341463415
"466"	"arginine:ornithine antiporter activity"	0.0625	8.50819672131148	28.1707317073171
"467"	"argininosuccinate lyase activity"	1.71875	45.5737704918033	161.609756097561
"468"	"arginyltransferase activity"	0.59375	4.29508196721311	55.219512195122
"469"	"arogenate dehydratase activity"	0.125	13.0491803278689	6.02439024390244
"470"	"aromatase activity"	12.46875	6.31147540983607	529.560975609756
"471"	"aromatic-amino-acid:2-oxoglutarate aminotransferase activity"	0.1875	8.59016393442623	15.1707317073171
"472"	"aromatic-L-amino-acid decarboxylase activity"	0	0.0491803278688525	6.70731707317073
"473"	"aromatic amino acid transmembrane transporter activity"	0.21875	28.5245901639344	26.0731707317073
"474"	"arsenate reductase (glutaredoxin) activity"	3.59375	7.13114754098361	122.09756097561
"475"	"arsenite secondary active transmembrane transporter activity"	0	7.44262295081967	1.63414634146341
"476"	"arsenite transmembrane transporter activity"	1.15625	244.098360655738	55.780487804878
"477"	"aryl-alcohol dehydrogenase (NAD+) activity"	0	1	5.60975609756098
"478"	"aryl-alcohol dehydrogenase (NADP+) activity"	0.59375	11.2295081967213	22.2682926829268
"479"	"aryl sulfotransferase activity"	0.0625	6.81967213114754	16.4146341463415
"480"	"arylamine N-acetyltransferase activity"	0.0625	5.72131147540984	247.853658536585
"481"	"arylesterase activity"	0.15625	3.37704918032787	24.9024390243902
"482"	"arylformamidase activity"	6.46875	8.88524590163934	163.80487804878
"483"	"arylsulfatase activity"	0.40625	19.7213114754098	19.6341463414634
"484"	"asparaginase activity"	4.34375	25.0491803278689	1160.41463414634
"485"	"asparagine-tRNA ligase activity"	1.65625	1.11475409836066	158.926829268293
"486"	"asparagine synthase (glutamine-hydrolyzing) activity"	20.875	77.6885245901639	171
"487"	"asparaginyl-tRNA synthase (glutamine-hydrolyzing) activity"	0.0625	0.60655737704918	4.07317073170732
"488"	"aspartate-ammonia ligase activity"	40.09375	0.540983606557377	51.219512195122
"489"	"aspartate-semialdehyde dehydrogenase activity"	5.125	17.2950819672131	173.878048780488
"490"	"aspartate-tRNA ligase activity"	13.8125	39.2786885245902	240.219512195122
"491"	"aspartate-tRNA(Asn) ligase activity"	4.65625	34.5737704918033	95.5365853658537
"492"	"aspartate 1-decarboxylase activity"	0	3.0655737704918	56.5853658536585
"493"	"aspartate 4-decarboxylase activity"	0	0.0983606557377049	89.1219512195122
"494"	"aspartate ammonia-lyase activity"	1.65625	12.2295081967213	59.0975609756098
"495"	"aspartate binding"	0	0.459016393442623	5.02439024390244
"496"	"aspartate carbamoyltransferase activity"	10.34375	12.3770491803279	157.390243902439
"497"	"aspartate kinase activity"	11.28125	12.8196721311475	255.146341463415
"498"	"aspartate racemase activity"	0.5625	1.98360655737705	65.7560975609756
"499"	"aspartic-type endopeptidase activity"	22.28125	70.1311475409836	372.634146341463
"500"	"aspartic acid methylthiotransferase activity"	0.15625	6.21311475409836	2.4390243902439
"501"	"AT DNA binding"	1.53125	0	3.19512195121951
"502"	"Atg12 activating enzyme activity"	0	3.72131147540984	0
"503"	"Atg8 activating enzyme activity"	0	3.72131147540984	0
"504"	"ATP-dependent NAD(P)H-hydrate dehydratase activity"	1.15625	4.67213114754098	0.707317073170732
"505"	"ATP-dependent peptidase activity"	36.71875	85.5409836065574	817.414634146341
"506"	"ATP-dependent polydeoxyribonucleotide 5-hydroxyl-kinase activity"	0	0	1.70731707317073
"507"	"ATP binding"	3882.125	24173.4262295082	61715.756097561
"508"	"ATP citrate synthase activity"	0.0625	4.75409836065574	6.73170731707317
