"V1"	"V2"	"V3"	"V4"	"V5"
"2-dehydro-3-deoxy-D-gluconate aldolase activity"	0.000376540100463063	0.00123174619566854	0.00843521151415381	0.15006765493785	0.0203513419302475
"methionine-R-sulfoxide reductase activity"	0.00404906616247901	0.00122433765123668	0.0170709368881792	0.328064963059624	0.0203515090208
"L-arabinose isomerase activity"	0.0230534193671649	0.00122602556551755	0.0505055469475629	0.783875240793425	0.0203514955286869
"anthranilate-CoA ligase activity"	0.00775908920760094	0.00122592527906743	0.016506698570921	0.110119142955095	0.0203514458578507
"aldehyde oxidase activity"	0.0193526752907642	0.00122707823167275	0.0327616501242963	0.211298494131029	0.0203515095334757
"UDP-4-amino-4-deoxy-L-arabinose aminotransferase"	0.00404906485214875	0.00122415283551095	0.0251170268445961	0.520781806560186	0.0203515438349814
"kynurenine 3-monooxygenase activity"	0.000364612625761469	0.00122562616754075	0.0240052150049699	0.400126158896355	0.0203514295466202
"hydrogen dehydrogenase (NADP+) activity"	0.000367664004489289	0.00123137153322728	0.0248846649643253	0.0918107855756674	0.0203513531282032
"NADPH dehydrogenase (quinone) activity"	0.000376543101251356	0.00122531726671491	0.0164384386821856	0.411007828917145	0.0203514505624304
"aromatic-L-amino-acid decarboxylase activity"	0.000376567353498352	0.00122955038238925	0.0162572175931723	0.266776774282345	0.0203513615549881
"aldose 1-epimerase activity"	0.0566181616968662	0.00123035889029644	0.200308659960678	1.25911849940656	0.0203514851501252
"protein kinase activator activity"	0.0155293199863699	0.00122585095015663	0.087723091781235	0.422849415330045	0.0203514951924297
"hydrogenobyrinic acid a,c-diamide synthase (glutamine-hydrolysing) activity"	0.0279133507796593	0.00123196643259597	0.0690343786234989	1.00279111838861	0.0203514826199708
"beta-alanine-pyruvate transaminase activity"	0.00779744515390071	0.0012277220451479	0.0888324164684487	0.979496650082798	0.0203515257344849
"phosphoenolpyruvate carboxykinase activity"	0.14362644387707	0.0399214744540265	0.382569179941613	2.61300796163088	0.0203514823030055
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase activity"	0.119886718595647	0.352772992155357	0.223065749736364	1.94816458515414	0.0203514823309318
"2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase activity"	0.0234119893346796	0.00122731043160612	0.115032463025782	0.815278165617995	0.0203515198802804
"phospholipase activity"	0.0154063297959034	0.00122723534128439	0.110465314194009	0.626024946688796	0.020351545975603
"sulfite dehydrogenase activity"	0.000364612625763949	0.00122411384978258	0.000784513386809525	0.255313981798437	0.0203514880930453
"alcohol dehydrogenase (cytochrome c(L)) activity"	0.0235289370300519	0.00123196692998703	0.0664978842953706	0.292788371480658	0.0203514826222137
"glucan 1,6-alpha-isomaltosidase activity"	0.000367673910926209	0.00122471782432281	0.0252913208496538	0.0280903354173529	0.0203515020449778
"phosphomethylpyrimidine kinase activity"	0.0476275745783473	0.00122596311455931	0.16697259971331	1.45133300860439	0.0203514724459116
"FAD-dependent urate hydroxylase activity"	0.000364612625756923	0.00123198284814516	0.000784513386810256	0.107536715411338	0.0203513709751061
"short-chain carboxylesterase activity"	0.00407291385878116	0.0136842711170618	0.00840793411030446	0.100165736273016	0.0203513540820718
"acyl-phosphate glycerol-3-phosphate acyltransferase activity"	0.0312375049071423	0.00123151798372397	0.114786650503476	1.03686831839537	0.0203514823793358
"2-dehydro-3-deoxyglucarate aldolase activity"	0.000364665341630243	0.00122679104073103	0.0240668079236536	0.484013133157492	0.0203514119276625
"succinyl-CoA:(R)-benzylsuccinate CoA-transferase activity"	0.000364612625758255	0.0012295422479468	0.00861715417390512	0.0855710098435671	0.020351345415876
"long-chain-fatty-acyl-CoA reductase activity"	0.000365131795019744	0.00123167716244891	0.0083760709527814	0.216279241052935	0.0203514174371535
"arylesterase activity"	0.0153146746983141	0.00122787056226006	0.0500733651917186	0.731654218095681	0.0203515237900687
"glucose-6-phosphate 1-epimerase activity"	0.0195663909555933	0.0012266839974007	0.089642443065496	1.11097889476412	0.0203514801596959
"DNA/RNA hybrid annealing activity"	0.0153052672782209	0.00122406509587019	0.03692239159754	0.00240420230804019	0.0203514682085791
"uronate dehydrogenase activity"	0.000364612625758078	0.00122808543314384	0.000784513386811296	0.0979323635194135	0.0203515408948577
"2-oxo-hept-3-ene-1,7-dioate hydratase activity"	0.019398079751384	0.00122446602741172	0.0530937849009054	0.427344136034639	0.0203514682082744
"NAD binding"	0.781240238217512	21.7289326940961	2.45548422428155	47.8030576771823	0.266735914917938
"histone deacetylase activity"	0.0115783299267333	0.00122620058235928	0.0333437908457211	0.51185182781115	0.020351419274001
"arabinose-5-phosphate isomerase activity"	0.0352677090209707	0.00122406880187646	0.159523425898069	1.0902896376266	0.0203514703271973
"pantoate-beta-alanine ligase activity"	0.064559522461612	0.0136941699869048	0.208087339789092	1.82542432955514	0.0203514839176438
"agmatine deiminase activity"	0.0352450352005542	0.00122415426095598	0.075373056412687	1.15176968368867	0.0203514775450732
"phenylalanine 4-monooxygenase activity"	0.0194840192351819	0.00122480429746482	0.0161928710435152	0.833183445274462	0.0203514683231373
"phosphoserine:homoserine phosphotransferase activity"	0.000364612625756188	0.00123203199241157	0.000784513386810365	0.0638433014864389	0.0203513480313155
"myristoyltransferase activity"	0.0079165705970763	0.0012241681629657	0.0162901937647953	0.249594310307284	0.0203514745262967
"GMP synthase (glutamine-hydrolyzing) activity"	0.142420508279459	0.00127671192877171	0.279907147479446	2.92716712635006	0.296750551118479
"transition metal ion binding"	0.100225330399158	0.00123201921611967	0.326350278412092	2.37155797542597	0.0203514826818148
"adenylyl-sulfate reductase (thioredoxin) activity"	0.00406819861749908	0.00122927786129381	0.0329791767744149	0.313066097830558	0.0203513478478683
"aldehyde dehydrogenase [NAD(P)+] activity"	0.00779017440668532	20.3993785447511	0.0244970068561827	0.555475854535919	0.0203515226736883
"D-amino-acid oxidase activity"	0.0331063978836557	0.00123145532614109	0.0487737918512705	0.475349820797425	0.0203514864174347
"L-iditol 2-dehydrogenase activity"	0.0192781556596881	0.00122418541585826	0.142355986071151	0.598570271796815	0.020351469224746
"cytosine deaminase activity"	0.00406825575547503	0.0136912812841414	0.0923139007323016	0.858538943583677	0.0203514786901682
"UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity"	0.000364612625758137	0.00122792745028549	0.000784513386811323	0.0966994976013375	0.0203515444521977
"S-formylglutathione hydrolase activity"	0.0314935009469054	0.00122542490759692	0.130694596941651	0.965508197479686	0.0203514715795281
"ubiquitin protein ligase activity"	0.0431956756944029	0.00122732158967098	0.136595044550401	0.289192711984975	0.0203515120258854
"glycine reductase activity"	0.0117786876777311	0.00122692698910085	0.0168932527629121	0.251116075212185	0.0203515427627352
"penicillin amidase activity"	0.0153670262221553	0.00122731892457021	0.0406827805232645	0.975786134114484	0.0203515197599976
"diaminobutyrate-2-oxoglutarate transaminase activity"	0.000364612625761443	0.00122784594457004	0.016613979217629	0.656219728029474	0.0203515442120285
"thiol oxidase activity"	0.0115312431964878	0.0136933271571906	0.016213421994821	0.163804841944539	0.0203515396505775
"feruloyl esterase activity"	0.0355556001065906	0.00123196250648365	0.0623236171846961	0.514412492374579	0.0203514826196732
"1-alkyl-2-acetylglycerophosphocholine esterase activity"	0.0585972521490977	0.00123182699327681	0.100776196912564	0.907701486828056	0.0203514823001475
"sarcosine oxidase activity"	0.0624694490552263	0.00122876361250956	0.140799889169131	1.89899558594866	0.020351486051145
"lysozyme activity"	0.150456405331935	0.0012310687342083	0.524462065926713	2.98463672118889	0.0203514845197588
"fructose 6-phosphate aldolase activity"	0.000364612696921089	0.00123203618643448	0.0162240284054201	0.228523381397964	0.0203513533832014
"2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity"	0.0511892441414233	0.0136941699865935	0.118615717271392	1.79304034224905	0.0203514830437434
"5-formyltetrahydrofolate cyclo-ligase activity"	0.0545094489079288	0.0136912823589742	0.161162375960471	1.21319546552434	0.0203514857196666
"aromatase activity"	0.120543604279724	0.00123195505719524	0.244581970557935	1.02023961288965	0.0203514835604335
"L-lactate dehydrogenase (cytochrome) activity"	0.0234964142828991	0.013691282306792	0.0748038488864238	0.946185698593463	0.0203514822857254
"15-oxoprostaglandin 13-oxidase activity"	0.000364612625760039	0.00123084760206522	0.000784513386809815	0.198402745213341	0.0203513439694719
"isopentenyl-diphosphate delta-isomerase activity"	0.0954688277554404	0.00123021529488736	0.115049619111185	1.12786918258587	0.0203514827443151
"nitric-oxide synthase activity"	0.00036767047889053	0.00122708127413659	0.0170564544074939	0.325864612822344	0.0203513963670509
"phosphoribosylanthranilate isomerase activity"	0.0448767767526137	0.0012315554908787	0.179621098106639	1.27775200869203	0.020351482362158
"3-phenylpropionate dioxygenase activity"	0.00803115925587486	0.00107161250872373	0.0256066823356277	0.062159292089473	0.0203514885276346
"N-acyl-D-aspartate deacylase activity"	0.00406825575530509	0.001225572667859	0.0324170874203256	0.128279040356889	0.0203515387025862
"symporter activity"	0.376329322248894	0.0137729738247862	0.85356271323166	12.6921258310021	0.0203514798904875
"oxaloacetate tautomerase activity"	0.000367676498117842	0.00122666324480823	0.0347650249718735	0.350128695178373	0.0203514416852702
"UDP-glucuronate 4-epimerase activity"	0.00407936075419604	0.00122841980383991	0.000784513386809514	0.34600734109949	0.0203513773638501
"butyryl-CoA dehydrogenase activity"	0.0874147292357835	1.71501214862788	0.2897271651296	2.89105723036918	0.0203514853691538
"oxygen-dependent protoporphyrinogen oxidase activity"	0.0271134743983373	0.305219561552323	0.0715351528037533	1.02777842125235	0.0203514693408999
"erythrose-4-phosphate dehydrogenase activity"	0.000364612625763926	0.0012250281594814	0.00078451338680951	0.421552425219008	0.0203514556353675
"protein-malonyllysine demalonylase activity"	0.032087211776925	0.00122417522218093	0.0714491587653348	0.554088373865206	0.0203514871411757
"queuine tRNA-ribosyltransferase activity"	0.0917840350157732	0.0137770536490357	0.238811559660098	2.20379253178992	0.0203514827334912
"hydroxypyruvate isomerase activity"	0.0194005010071181	0.00123143479313178	0.0790876909734489	1.17464888392404	0.0203514824159027
"leucine-tRNA ligase activity"	0.92214012408892	0.0137715015065437	0.776558612707796	4.94744998925673	0.342452494137267
"pyruvate synthase activity"	0.0116964151446658	0.00122737937726662	0.0804496807759762	0.496396320740165	0.0203515175622338
"acetyltransferase activity"	0.10952822347827	0.0265917465710342	0.284094774427541	3.49339910444346	0.020351482283814
"cytochrome-c peroxidase activity"	0.0116246546589607	0.00122496751706389	0.0429196480992439	0.817966686735302	0.0203514906122731
"NAD+-diphthamide ADP-ribosyltransferase activity"	0.000376553149634095	0.00122679008610011	0.00836576400877806	0.0326160308611895	0.0203514222303726
"protein-glutamine glutaminase activity"	0.0231284941525933	0.00122463131190928	0.0812426920143543	1.16602719758186	0.0203514801574189
"adenylylsulfate kinase activity"	0.0433979024436086	0.10994245635818	0.133662293043187	1.12469472608617	0.296750551118524
"glutamin-(asparagin-)ase activity"	0.00404906485215232	0.00122405263367036	0.00856428756077839	0.452835043944185	0.0203515419398823
"levansucrase activity"	0.0117302566522218	0.00122783046884261	0.0799636670810002	0.244936745396543	0.0203515362026502
"NAD(P)H nitroreductase activity"	0.00037654713787307	0.0012315790493505	0.00839764520242884	0.164494635551377	0.0203514050123273
"4-formylbenzenesulfonate dehydrogenase activity"	0.00786945855002931	0.0012247212405009	0.0169158469646793	0.0286862125569545	0.0203513953922425
"enoyl-[acyl-carrier-protein] reductase activity"	0.0900580327394843	0.00122790918577298	0.194636616024825	2.0447518520874	0.0203514773339873
"glutamate-5-semialdehyde dehydrogenase activity"	0.0480277284674449	0.001231534762101	0.119135992373317	2.16658159931582	0.0203514823810288
"UDP-N-acetylglucosamine 2-epimerase activity"	0.0620275240533156	0.00122749274638793	0.114316520759663	1.05402710208309	0.0203514782180863
"N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity"	0.00409848718951989	0.0136842717098774	0.000784513386809486	0.323508327924618	0.020351488994793
"double-stranded RNA binding"	0.186268141857878	0.0264010081851365	0.386908873126865	2.84457927279406	60.9775860941365
"6-aminohexanoate-dimer hydrolase activity"	0.0443381952256597	0.00123181857052369	0.146036520544702	0.400112736585822	0.0203514822986972
"N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase activity"	0.00780490560051323	0.00122730448367069	0.0419393820413851	0.28611254765415	0.0203515065324408
"aquacobalamin reductase activity"	0.000364612625764928	0.00122828490769198	0.0256615241912653	0.231109672816455	0.0203514418232189
"hydroxyacylglutathione hydrolase activity"	0.0920127477777659	0.00123167843724249	0.278165861611714	2.21767893226945	0.0203514823342294
"pyruvate kinase activity"	0.129100007796709	0.0265572863701953	0.34009246811165	3.33534857981697	0.0203514855598541
"acetate CoA-transferase activity"	0.0193992158193692	0.0136869424677232	0.121178154668532	0.624888572745729	0.0203514861291323
"4-amino-4-deoxy-L-arabinose transferase activity"	0.00404906613072328	0.00122411088330835	0.0335607383110859	0.512445320683524	0.0203515257294873
"polygalacturonase activity"	0.0454487688873531	0.00108947901946515	0.0760626870644291	0.544989137315361	0.0203514859280333
"2,5-dihydroxypyridine 5,6-dioxygenase activity"	0.000364612625757086	0.00123190124938588	0.000784513386810266	0.145310034495142	0.0203513808734831
"glucosyltransferase activity"	0.0117659120900337	0.00122865946402398	0.035129471888284	0.296592642827361	0.0203514741545997
"FMN reductase activity"	0.0279392407064843	0.00123201637994191	0.0858339974195682	1.12232706339122	0.0203514835012681
"L-aspartate:2-oxoglutarate aminotransferase activity"	0.113751924074313	0.00113221858353328	0.279317873627069	2.75325199188714	0.0203514892491382
"glycerone kinase activity"	0.0899793093513598	0.00123161206770966	0.340741765920861	1.42456399356319	0.0203514838496278
"15-hydroxyicosatetraenoate dehydrogenase activity"	0.00404906485328318	0.00122522676869611	0.0086528841951582	0.0283560104170196	0.0203515459563431
"cobyrinic acid a,c-diamide synthase activity"	0.0724338972020462	0.013771578582366	0.184666397181527	1.64502868032073	0.0203514822981514
"4-hydroxybenzoyl-CoA reductase activity"	0.0277184666649829	0.00122776043572011	0.06600800726459	0.251723019648391	0.0203515327485562
"pyrroloquinoline quinone binding"	0.011720893054931	0.00122416268905997	0.0261126968333245	0.216337872289194	0.0203515353446386
