	GO_Terms	CRR119894	CRR119895	CRR119896	CRR119897	CRR125934	CRR125935	CRR125936	CRR125937	CRR125938	CRR125939	CRR125940	CRR125941	CRR125942	CRR125943	CRR125944	CRR125945	CRR125946	CRR125947	CRR125948	CRR125949	CRR125950	CRR125951	CRR125952	CRR125953	CRR125954	CRR125955	CRR125956	CRR125957	CRR125958	CRR125959	CRR125960	CRR125961	CRR125962	CRR125963	CRR125964	CRR125965	CRR125966	CRR125967	CRR125968	CRR125969	CRR125970	CRR125971	CRR125972	CRR125973	CRR125974	CRR125975	CRR125976	CRR125977	CRR125978	CRR125979	CRR125980	CRR125981	CRR125982	CRR125983	CRR125984	CRR125985	CRR125986	CRR125987	CRR125988	CRR125989	CRR125990	CRR125991	CRR125992	CRR125993	CRR125994	SRR10571655	SRR10571656	SRR10571657	SRR10571658	SRR10571659	SRR10571660	SRR10571662	SRR10571663	SRR10571664	SRR10571665	SRR10571719	SRR10571720	SRR10571721	SRR10571722	SRR10571723	SRR10571724	SRR10571725	SRR10571726	SRR10571727	SRR10571728	SRR10571730	SRR10571731	SRR10571732	SRR10571734	SRR10571735	SRR10571736	SRR10571737	SRR10571738	SRR10571739	SRR10571741	SRR10571742	SRR10571743	SRR10571744	SRR10571752	SRR10571753	SRR10571754	SRR10571755	SRR10571756	SRR10571757	SRR10903401	SRR10903402	SRR10971381	SRR11059942_PE	SRR11059942_SE	SRR11059944_PE	SRR11059944_SE	SRR11059945_PE	SRR11059946_PE	SRR11059946_SE	SRR11059947_PE	SRR11059947_SE	SRR11092056	SRR11092057	SRR11092058	SRR11092059	SRR11092060	SRR11092061	SRR11092062	SRR11092063	SRR11092064	SRR5677652	SRR5677654	SRR5677655	SRR5677656	SRR5677657	SRR5677658	SRR5677659	SRR5677660	SRR5677661	namespace	depth	name
41	GO:0001503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	3	0	0	2	0	2	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	3	0	3	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	2	0	0	0	0	0	0	0	0	0	0	0	biological_process	2	ossification
42	GO:0007059	28	4	17	11	36	591	11	2	8	958	123	250	696	14962	104	23	8	946	26	213	15	19	264	15	42	245	69	12	21	7	19	487	15	16	28	21	26	18	166	8	42	9	62	194	216	21	43	856	244	14	622	237	42	285	67	4	12	9	4734	9	35	269	116	2	93	2	0	2	0	3	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	4	2286	0	0	0	0	0	0	0	0	0	20	32	4	17801	1551	1610	738	226	413	5	2	20	14	0	2	7	0	2	biological_process	2	chromosome segregation
43	GO:0071704	16	6	2	0	12	216	46	0	3	1256	3875	35	165	5486	1019	4	3	1319	2812	41	62	17	26	0	5	0	19	24	0	0	5	130	6	0	8	3	3	4	288	2	14	6	102	284	745	12	23	15	42	139	3	5	308	67	10	0	2	0	1384	18	21	5	23	6	39	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1437	0	0	0	0	0	0	0	0	0	6	12	0	7080	619	690	379	103	131	0	0	5	0	0	0	0	0	2	biological_process	2	organic substance metabolic process
44	GO:0044238	7	6	0	0	4	45	19	0	0	1048	0	118	38	1097	359	2	0	973	0	89	0	0	77	0	3	5	6	0	0	0	0	51	2	0	0	2	2	0	3	0	0	0	0	35	32	11	5	0	0	2	4	9	42	3	4	0	0	0	159	2	0	0	2	25	23	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	414	0	0	0	0	0	0	0	0	0	0	0	2	619	51	43	26	8	28	0	2	2	0	0	0	0	0	2	biological_process	2	primary metabolic process
45	GO:0006457	314	86	13	7	249	8706	55	8	28	18055	4491	1212	5907	233813	1301	165	15	15259	3867	1147	250	22	1305	202	195	4030	131	125	6	15	13	1173	34	19	56	21	46	14	120	10	70	88	360	2398	1882	146	173	44433	910	1049	1143	101	784	12	177	9	25	9	7532	16	205	109	63	126	290	23	11	7	5	14	15	8	12	8	11	13	15	2	9	10	10	18	17	15	9	14	17	7	16	14	17	9	14	16	13	14	16	9	14	11	13	13	9	16	7	86	20670	0	0	0	0	0	0	0	0	0	29	25	3	23161	1950	1978	927	265	675	140	3	18	24	13	29	13	4	51	biological_process	2	protein folding
46	GO:0030029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	6	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	2	actin filament-based process
47	GO:0032196	22	12	14	5	4	36	26	165	48	4526	2310	1469	51	748	706	3629	33	4254	2079	1601	4	2	156	2	79	3	12	0	2	4	4	95	5	17	7	7	2	6	4	2	32	133	379	962	3732	10	17	4784	476	993	579	2290	106	5	124	5	54	6	1716	3	6565	138	158	9	306	4	3	0	0	4	3	0	3	0	0	3	2	2	0	0	0	2	0	0	0	0	0	2	3	0	0	2	6	2	0	3	5	4	3	3	4	2	3	0	5	12	588	0	0	0	0	3	0	0	0	0	13	15	0	10547	711	742	500	109	342	22	23	107	5	2	0	8	0	14	biological_process	2	transposition
48	GO:0014854	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	26	38	20	33	24	48	13	19	24	17	33	25	33	33	15	33	27	21	16	24	22	37	24	32	26	21	32	33	18	31	34	30	37	33	27	26	17	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	2	response to inactivity
49	GO:0006739	0	0	3	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	2	0	0	7	0	0	0	443	0	0	0	0	31	92	3	3	0	0	0	0	0	380	0	3	0	0	0	0	6	2	0	0	0	3	2	2	0	0	3	0	2	0	0	0	0	0	6	3	5	0	2	5	5	2	0	0	0	0	0	3	2	2	2	2	0	2	4	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	546	61	49	28	10	0	0	0	0	0	0	0	0	0	3	biological_process	2	NADP metabolic process
50	GO:0008219	2	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	10	0	4	2	0	3	0	0	2	5	2	4	3	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	2	0	4	0	3	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	100	3	6	4	5	2	0	0	0	0	0	0	0	0	0	biological_process	2	cell death
51	GO:0009405	137	49	30	9	20	1774	245	45	31	4891	8553	1206	240	44964	4929	52	12	3720	4945	910	197	52	1617	72	230	1286	571	13	55	17	42	918	109	14	1678	56	158	42	508	61	113	82	393	5597	505	79	163	548	132	198	266	954	297	53	228	31	58	17	24006	37	994	53	419	49	249	15	0	4	3	0	3	3	2	4	2	3	5	4	0	5	5	4	3	2	2	2	2	2	4	2	3	0	0	4	0	3	0	2	3	3	6	0	4	5	9	49	8520	0	0	0	0	0	0	0	9	4	18	18	12	27160	2332	2392	794	314	316	14	5	12	20	16	78	20	6	9	biological_process	2	pathogenesis
52	GO:0010127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	4	13	0	0	0	0	0	0	0	0	0	0	0	biological_process	2	mycothiol-dependent detoxification
53	GO:0043335	0	0	0	0	0	36	0	0	0	358	12	14	33	1182	3	15	0	346	32	19	0	0	44	0	3	26	14	0	0	2	2	91	7	0	159	0	0	3	13	0	0	0	9	159	13	4	3	583	10	56	218	2	68	0	6	0	3	3	1042	2	8	0	9	0	29	2	0	0	0	3	0	0	0	4	0	0	0	2	0	8	2	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	2	0	2	0	0	2	0	0	161	0	0	0	0	0	0	0	0	0	0	2	0	3337	276	300	105	37	105	0	0	2	0	0	0	0	0	0	biological_process	2	protein unfolding
54	GO:0007017	0	0	0	0	0	0	26	4	2	774	22	4	2	31	412	70	0	411	10	0	0	0	3	3	0	0	0	0	0	0	0	3	3	0	0	11	21	0	0	2	0	34	0	31	1845	0	0	18	4	14	87	6	0	10	0	0	0	0	18	0	5	5	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	263	19	22	16	10	5	0	2	0	0	0	0	0	0	2	biological_process	2	microtubule-based process
55	GO:0008340	0	0	0	0	0	2	14	0	0	9	7	2	5	247	333	0	0	213	0	3	0	2	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	2	0	3	4	0	0	414	0	2	0	2	2	0	0	0	0	0	2	0	0	0	0	2	3	234	370	393	379	455	367	414	382	418	375	424	346	437	458	366	438	318	443	376	387	360	365	447	314	353	372	278	384	458	418	412	387	426	357	383	403	362	344	339	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	83	26	31	55	46	0	2	0	0	0	0	0	0	0	0	biological_process	2	determination of adult lifespan
56	GO:0019882	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	2	0	4	10	8	2	0	3	0	4	0	5	2	3	8	5	0	4	3	10	6	15	7	2	0	6	8	0	0	4	5	6	4	2	4	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	2	antigen processing and presentation
57	GO:0009791	0	0	0	0	0	3	0	0	0	0	3	0	2	109	2	0	0	0	62	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	2	2	0	0	0	0	0	0	0	0	3	0	0	2	3	23	17	27	17	15	25	17	11	4	8	7	21	14	19	15	15	13	16	13	11	23	19	19	4	20	20	7	6	22	13	19	6	21	25	15	21	13	14	19	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	14	0	3	5	3	0	0	0	0	0	0	0	0	0	0	biological_process	2	post-embryonic development
58	GO:0019674	0	0	0	0	0	14	4	0	2	6	344	0	80	668	0	2	0	0	285	0	0	0	60	3	2	20	2	2	0	0	0	35	0	0	0	0	0	0	0	0	0	0	12	4	608	0	9	21	2	0	91	3	4	2	68	0	0	0	308	0	2	3	4	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	4	0	1297	118	116	65	18	40	0	0	0	0	0	0	0	0	0	biological_process	2	NAD metabolic process
59	GO:0006955	0	0	0	0	0	9	0	0	0	10	6	0	0	218	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	5	10	0	3	0	0	0	0	0	221	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	51	5	7	4	7	3	0	0	0	0	0	0	0	0	0	biological_process	2	immune response
60	GO:0048066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	2	developmental pigmentation
61	GO:0030447	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	2	filamentous growth
62	GO:0044764	0	0	0	0	0	5	0	0	0	0	19	0	24	770	0	0	0	0	27	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	38	4	5	2	0	0	0	0	0	0	0	0	0	0	2	biological_process	2	multi-organism cellular process
63	GO:0070988	0	0	0	0	0	0	0	0	0	427	0	0	0	11	0	0	0	586	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	2	0	3	0	0	0	143	0	3	0	0	0	0	0	542	0	2	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	303	21	23	8	2	4	0	0	0	0	0	0	0	0	0	biological_process	2	demethylation
64	GO:0046034	49	12	0	2	33	390	2	4	0	12	53	79	823	11986	76	23	0	16	31	93	4	3	63	2	41	265	15	7	0	0	4	162	87	5	4	13	10	6	16	9	2	9	72	691	528	8	18	9	543	102	75	9	33	3	80	0	7	0	1719	2	11	6	19	0	56	321	295	325	298	370	301	352	337	348	322	344	288	401	361	283	347	269	363	312	325	311	282	390	259	288	310	238	322	396	358	340	329	370	291	309	341	284	266	290	2	12	3506	0	0	0	0	0	0	0	0	0	9	8	0	5652	510	550	299	117	144	9	0	5	9	0	0	2	0	5	biological_process	2	ATP metabolic process
65	GO:0000920	3	0	8	7	0	2	0	0	9	2115	427	61	0	10	4	0	2	1943	307	73	0	0	6	0	4	168	22	83	0	13	0	116	4	0	0	0	2	0	0	0	7	0	18	43	13	0	3	2	105	0	5	0	0	0	18	0	0	0	922	6	9	0	16	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	28	0	0	0	0	0	0	0	0	0	0	0	0	1645	132	146	53	24	21	0	0	0	0	0	0	0	0	0	biological_process	2	septum digestion after cytokinesis
66	GO:0048589	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	9	3	0	0	0	0	0	0	0	0	0	0	biological_process	2	developmental growth
67	GO:0007163	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	6	2	3	3	5	0	0	0	0	0	0	0	0	0	0	biological_process	2	establishment or maintenance of cell polarity
68	GO:0010312	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	8	7	3	0	2	0	0	0	0	0	0	0	0	0	biological_process	2	detoxification of zinc ion
69	GO:0032259	189	69	32	14	118	8254	544	931	415	53355	19643	6943	2148	85418	11934	26990	66	32106	7717	2972	1271	237	3202	1011	892	2446	20952	733	2273	333	3341	5874	1611	885	2922	1076	6633	3953	4991	651	1909	1142	2434	9406	162969	553	1406	506353	4757	12417	6804	11231	11966	581	2622	147	195	166	44392	2777	25685	2531	45691	1418	1729	43	51	63	54	42	47	59	32	28	49	43	50	51	54	66	51	80	76	53	53	77	75	49	44	49	57	52	64	70	59	68	74	51	50	59	75	75	50	64	14	69	37924	0	5	0	4	0	3	0	75	26	169	164	75	131313	11056	11814	5244	1615	3589	1171	711	476	252	264	405	267	65	720	biological_process	2	methylation
70	GO:0007049	139	52	22	11	111	3460	117	7	27	7304	7048	1101	2684	91418	2658	132	12	6357	5128	1088	36	24	1177	75	365	662	676	223	33	15	31	888	43	30	73	43	49	38	116	22	174	189	345	2524	7364	78	168	4891	634	115	709	341	442	12	313	11	17	23	12627	209	113	269	198	133	642	2	0	6	0	2	0	4	3	5	3	2	10	4	0	12	0	5	3	0	4	7	9	3	5	4	3	3	9	0	6	0	2	2	4	0	5	4	2	11	11	52	8841	0	0	0	0	0	0	0	5	0	47	64	13	48135	4188	4317	1830	536	1116	348	11	22	22	6	13	20	2	86	biological_process	2	cell cycle
71	GO:0022611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	3	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	2	dormancy process
72	GO:0006276	0	0	2	0	0	4	0	0	0	4	123	21	0	45	0	0	0	7	39	0	0	0	0	0	0	0	0	0	0	0	0	1950	0	3	0	0	0	0	0	0	0	0	25	9	9	0	3	7	7	22	10	3	0	0	0	0	2	0	5	0	2	0	0	0	5	3	0	7	0	4	3	4	7	7	6	4	4	5	7	5	0	4	3	6	4	7	10	5	6	2	4	3	8	12	8	5	0	6	5	3	3	5	0	4	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	992	92	105	36	13	19	0	0	0	0	0	0	0	0	0	biological_process	2	plasmid maintenance
73	GO:0019954	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	2	asexual reproduction
74	GO:0009056	0	0	0	0	0	0	0	0	0	0	0	2	8	23	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	432	38	50	10	5	2	0	0	0	0	0	0	0	0	0	biological_process	2	catabolic process
75	GO:0019835	0	0	0	0	0	228	0	0	0	458	378	287	14	1222	12	6	0	274	210	41	0	0	5	3	9	2	4	15	0	0	0	22	0	0	0	2	0	3	0	0	4	107	121	250	36	4	27	61	8	26	12	12	91	0	22	0	2	0	2119	0	6	89	6	2	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1108	0	0	0	0	0	0	0	0	0	5	3	0	3829	339	322	107	52	64	9	3	8	0	0	0	0	0	0	biological_process	2	cytolysis
76	GO:0010273	0	0	0	0	0	0	7	0	0	49	5	8	0	4	2871	2	0	183	28	22	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	25	104	0	0	0	17	0	0	0	0	0	0	0	3	0	0	0	5	0	0	1916	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	857	79	68	10	6	7	0	0	0	0	0	0	0	0	0	biological_process	3	detoxification of copper ion
77	GO:0010842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	3	retina layer formation
78	GO:0008104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	0	4	0	0	0	0	0	0	0	0	0	0	biological_process	3	protein localization
79	GO:0021575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	90	146	86	144	152	205	173	161	136	97	107	86	185	144	135	133	141	61	125	130	89	161	125	189	151	115	138	100	110	179	164	202	229	90	99	135	135	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	3	hindbrain morphogenesis
80	GO:0048598	0	0	0	0	0	2	0	0	0	0	0	0	4	170	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	185	280	301	285	354	279	332	320	339	309	322	261	373	353	264	340	253	336	300	311	294	270	372	243	273	291	226	302	376	339	320	308	353	267	296	323	274	253	261	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	24	19	24	50	31	0	2	0	0	0	0	0	0	0	0	biological_process	3	embryonic morphogenesis
81	GO:0010035	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	3	response to inorganic substance
82	GO:0048855	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	3	adenohypophysis morphogenesis
83	GO:0061077	0	0	0	2	0	4	0	0	10	3859	1166	270	3	16	3	15	3	4481	1942	573	0	0	44	3	28	3	5	0	2	3	0	25	0	0	0	5	0	0	0	2	0	2	33	17	36	0	13	16	75	18	376	231	0	0	0	0	0	5	1934	0	9	25	0	0	23	3	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	3	0	2	0	2	0	0	0	3	3	3	2	2	4	0	0	0	3	2	0	34	0	0	0	0	0	0	0	0	0	0	0	0	4086	385	384	90	57	12	0	0	0	0	0	0	0	0	0	biological_process	3	chaperone-mediated protein folding
84	GO:0030917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	3	midbrain-hindbrain boundary development
