"namespace"	"depth"	"name"
"GO:0007291"	"biological_process"	" 4"	"sperm individualization"
"GO:0030099"	"biological_process"	" 4"	"myeloid cell differentiation"
"GO:0080173"	"biological_process"	" 4"	"male-female gamete recognition during double fertilization forming a zygote and endosperm"
"GO:0006972"	"biological_process"	" 4"	"hyperosmotic response"
"GO:0042733"	"biological_process"	" 4"	"embryonic digit morphogenesis"
"GO:0090377"	"biological_process"	" 4"	"seed trichome initiation"
"GO:0046786"	"biological_process"	" 4"	"viral replication complex formation and maintenance"
"GO:0009059"	"biological_process"	" 4"	"macromolecule biosynthetic process"
"GO:0051726"	"biological_process"	" 4"	"regulation of cell cycle"
"GO:0060349"	"biological_process"	" 4"	"bone morphogenesis"
"GO:0035994"	"biological_process"	" 4"	"response to muscle stretch"
"GO:0001955"	"biological_process"	" 4"	"blood vessel maturation"
"GO:0001890"	"biological_process"	" 4"	"placenta development"
"GO:0010446"	"biological_process"	" 4"	"response to alkaline pH"
"GO:0019083"	"biological_process"	" 4"	"viral transcription"
"GO:0048514"	"biological_process"	" 4"	"blood vessel morphogenesis"
"GO:0019915"	"biological_process"	" 4"	"lipid storage"
"GO:0035150"	"biological_process"	" 4"	"regulation of tube size"
"GO:0033327"	"biological_process"	" 4"	"Leydig cell differentiation"
"GO:0051715"	"biological_process"	" 4"	"cytolysis in other organism"
"GO:0035108"	"biological_process"	" 4"	"limb morphogenesis"
"GO:0007417"	"biological_process"	" 4"	"central nervous system development"
"GO:0009408"	"biological_process"	" 4"	"response to heat"
"GO:0001570"	"biological_process"	" 4"	"vasculogenesis"
"GO:0009901"	"biological_process"	" 4"	"anther dehiscence"
"GO:0021532"	"biological_process"	" 4"	"neural tube patterning"
"GO:0051647"	"biological_process"	" 4"	"nucleus localization"
"GO:0019079"	"biological_process"	" 4"	"viral genome replication"
"GO:0030182"	"biological_process"	" 4"	"neuron differentiation"
"GO:0031100"	"biological_process"	" 4"	"animal organ regeneration"
"GO:0007034"	"biological_process"	" 4"	"vacuolar transport"
"GO:0000918"	"biological_process"	" 4"	"division septum site selection"
"GO:0016042"	"biological_process"	" 4"	"lipid catabolic process"
"GO:0032418"	"biological_process"	" 4"	"lysosome localization"
"GO:0051302"	"biological_process"	" 4"	"regulation of cell division"
"GO:0043053"	"biological_process"	" 4"	"dauer entry"
"GO:0022612"	"biological_process"	" 4"	"gland morphogenesis"
"GO:0060429"	"biological_process"	" 4"	"epithelium development"
"GO:0046690"	"biological_process"	" 4"	"response to tellurium ion"
"GO:0005976"	"biological_process"	" 4"	"polysaccharide metabolic process"
"GO:0019438"	"biological_process"	" 4"	"aromatic compound biosynthetic process"
"GO:0010212"	"biological_process"	" 4"	"response to ionizing radiation"
"GO:0042745"	"biological_process"	" 4"	"circadian sleep/wake cycle"
"GO:0048666"	"biological_process"	" 4"	"neuron development"
"GO:0019058"	"biological_process"	" 4"	"viral life cycle"
"GO:0060976"	"biological_process"	" 4"	"coronary vasculature development"
"GO:0007561"	"biological_process"	" 4"	"imaginal disc eversion"
"GO:0003281"	"biological_process"	" 4"	"ventricular septum development"
"GO:0072358"	"biological_process"	" 4"	"cardiovascular system development"
"GO:0010188"	"biological_process"	" 4"	"response to microbial phytotoxin"
"GO:0007492"	"biological_process"	" 4"	"endoderm development"
"GO:0097325"	"biological_process"	" 4"	"melanocyte proliferation"
"GO:0033194"	"biological_process"	" 4"	"response to hydroperoxide"
"GO:0019499"	"biological_process"	" 4"	"cyanide metabolic process"
"GO:0050690"	"biological_process"	" 4"	"regulation of defense response to virus by virus"
"GO:0072347"	"biological_process"	" 4"	"response to anesthetic"
"GO:0007420"	"biological_process"	" 4"	"brain development"
"GO:0050918"	"biological_process"	" 4"	"positive chemotaxis"
"GO:0048481"	"biological_process"	" 4"	"plant ovule development"
"GO:0050982"	"biological_process"	" 4"	"detection of mechanical stimulus"
"GO:0001896"	"biological_process"	" 4"	"autolysis"
"GO:0030435"	"biological_process"	" 4"	"sporulation resulting in formation of a cellular spore"
"GO:0002237"	"biological_process"	" 4"	"response to molecule of bacterial origin"
"GO:1904059"	"biological_process"	" 4"	"regulation of locomotor rhythm"
"GO:0001944"	"biological_process"	" 4"	"vasculature development"
"GO:0043093"	"biological_process"	" 4"	"FtsZ-dependent cytokinesis"
"GO:0071976"	"biological_process"	" 4"	"cell gliding"
"GO:0001649"	"biological_process"	" 4"	"osteoblast differentiation"
"GO:0031016"	"biological_process"	" 4"	"pancreas development"
"GO:0009630"	"biological_process"	" 4"	"gravitropism"
"GO:0006914"	"biological_process"	" 4"	"autophagy"
"GO:1903842"	"biological_process"	" 4"	"response to arsenite ion"
"GO:0043448"	"biological_process"	" 4"	"alkane catabolic process"
"GO:0046500"	"biological_process"	" 4"	"S-adenosylmethionine metabolic process"
"GO:0045445"	"biological_process"	" 4"	"myoblast differentiation"
"GO:0055001"	"biological_process"	" 4"	"muscle cell development"
"GO:0043158"	"biological_process"	" 4"	"heterocyst differentiation"
"GO:0048863"	"biological_process"	" 4"	"stem cell differentiation"
"GO:0007160"	"biological_process"	" 4"	"cell-matrix adhesion"
"GO:0006740"	"biological_process"	" 4"	"NADPH regeneration"
"GO:0042743"	"biological_process"	" 4"	"hydrogen peroxide metabolic process"
"GO:1901562"	"biological_process"	" 4"	"response to paraquat"
"GO:0008202"	"biological_process"	" 4"	"steroid metabolic process"
"GO:0000282"	"biological_process"	" 4"	"cellular bud site selection"
"GO:0050776"	"biological_process"	" 4"	"regulation of immune response"
"GO:0031154"	"biological_process"	" 4"	"culmination involved in sorocarp development"
"GO:0035690"	"biological_process"	" 4"	"cellular response to drug"
"GO:0008258"	"biological_process"	" 4"	"head involution"
"GO:0060439"	"biological_process"	" 4"	"trachea morphogenesis"
"GO:0001935"	"biological_process"	" 4"	"endothelial cell proliferation"
"GO:1904359"	"biological_process"	" 4"	"regulation of spore germination"
"GO:0050892"	"biological_process"	" 4"	"intestinal absorption"
"GO:0042558"	"biological_process"	" 4"	"pteridine-containing compound metabolic process"
"GO:0009820"	"biological_process"	" 4"	"alkaloid metabolic process"
"GO:0007475"	"biological_process"	" 4"	"apposition of dorsal and ventral imaginal disc-derived wing surfaces"
"GO:1901998"	"biological_process"	" 4"	"toxin transport"
"GO:0006974"	"biological_process"	" 4"	"cellular response to DNA damage stimulus"
"GO:0035088"	"biological_process"	" 4"	"establishment or maintenance of apical/basal cell polarity"
"GO:0051646"	"biological_process"	" 4"	"mitochondrion localization"
"GO:0009725"	"biological_process"	" 4"	"response to hormone"
"GO:0003401"	"biological_process"	" 4"	"axis elongation"
"GO:0009291"	"biological_process"	" 4"	"unidirectional conjugation"
"GO:0009416"	"biological_process"	" 4"	"response to light stimulus"
"GO:0042182"	"biological_process"	" 4"	"ketone catabolic process"
"GO:0019684"	"biological_process"	" 4"	"photosynthesis, light reaction"
"GO:0072348"	"biological_process"	" 4"	"sulfur compound transport"
"GO:0034113"	"biological_process"	" 4"	"heterotypic cell-cell adhesion"
"GO:0060412"	"biological_process"	" 4"	"ventricular septum morphogenesis"
"GO:0044781"	"biological_process"	" 5"	"bacterial-type flagellum organization"
"GO:0050808"	"biological_process"	" 5"	"synapse organization"
"GO:0097254"	"biological_process"	" 5"	"renal tubular secretion"
"GO:0043443"	"biological_process"	" 5"	"acetone metabolic process"
"GO:0030903"	"biological_process"	" 5"	"notochord development"
"GO:0002191"	"biological_process"	" 5"	"cap-dependent translational initiation"
"GO:0060326"	"biological_process"	" 5"	"cell chemotaxis"
"GO:0030163"	"biological_process"	" 5"	"protein catabolic process"
"GO:0050884"	"biological_process"	" 5"	"neuromuscular process controlling posture"
"GO:0019876"	"biological_process"	" 5"	"nylon catabolic process"
"GO:0046365"	"biological_process"	" 5"	"monosaccharide catabolic process"
"GO:0120162"	"biological_process"	" 5"	"positive regulation of cold-induced thermogenesis"
"GO:0007482"	"biological_process"	" 5"	"haltere development"
"GO:0051599"	"biological_process"	" 5"	"response to hydrostatic pressure"
"GO:0000304"	"biological_process"	" 5"	"response to singlet oxygen"
"GO:0098732"	"biological_process"	" 5"	"macromolecule deacylation"
"GO:0060761"	"biological_process"	" 5"	"negative regulation of response to cytokine stimulus"
"GO:0045454"	"biological_process"	" 5"	"cell redox homeostasis"
"GO:0036099"	"biological_process"	" 5"	"female germ-line stem cell population maintenance"
"GO:0043605"	"biological_process"	" 5"	"cellular amide catabolic process"
"GO:0061025"	"biological_process"	" 5"	"membrane fusion"
"GO:0042126"	"biological_process"	" 5"	"nitrate metabolic process"
"GO:0042173"	"biological_process"	" 5"	"regulation of sporulation resulting in formation of a cellular spore"
"GO:0050912"	"biological_process"	" 5"	"detection of chemical stimulus involved in sensory perception of taste"
"GO:0070050"	"biological_process"	" 5"	"neuron cellular homeostasis"
"GO:0071345"	"biological_process"	" 5"	"cellular response to cytokine stimulus"
"GO:0007350"	"biological_process"	" 5"	"blastoderm segmentation"
"GO:0071259"	"biological_process"	" 5"	"cellular response to magnetism"
"GO:0048675"	"biological_process"	" 5"	"axon extension"
"GO:0085027"	"biological_process"	" 5"	"entry into host"
"GO:0003215"	"biological_process"	" 5"	"cardiac right ventricle morphogenesis"
"GO:0014003"	"biological_process"	" 5"	"oligodendrocyte development"
"GO:0007033"	"biological_process"	" 5"	"vacuole organization"
"GO:0000272"	"biological_process"	" 5"	"polysaccharide catabolic process"
"GO:0010043"	"biological_process"	" 5"	"response to zinc ion"
"GO:0070201"	"biological_process"	" 5"	"regulation of establishment of protein localization"
"GO:0016201"	"biological_process"	" 5"	"synaptic target inhibition"
"GO:0008284"	"biological_process"	" 5"	"positive regulation of cell population proliferation"
"GO:0048535"	"biological_process"	" 5"	"lymph node development"
"GO:0033014"	"biological_process"	" 5"	"tetrapyrrole biosynthetic process"
"GO:0009913"	"biological_process"	" 5"	"epidermal cell differentiation"
"GO:0048193"	"biological_process"	" 5"	"Golgi vesicle transport"
"GO:0033574"	"biological_process"	" 5"	"response to testosterone"
"GO:0001315"	"biological_process"	" 5"	"age-dependent response to reactive oxygen species"
"GO:0034599"	"biological_process"	" 5"	"cellular response to oxidative stress"
"GO:0039708"	"biological_process"	" 5"	"nuclear capsid assembly"
"GO:0030719"	"biological_process"	" 5"	"P granule organization"
"GO:0036335"	"biological_process"	" 5"	"intestinal stem cell homeostasis"
"GO:0048240"	"biological_process"	" 5"	"sperm capacitation"
"GO:1900192"	"biological_process"	" 5"	"positive regulation of single-species biofilm formation"
"GO:0052778"	"biological_process"	" 5"	"diacetylchitobiose metabolic process"
"GO:0051353"	"biological_process"	" 5"	"positive regulation of oxidoreductase activity"
"GO:0044319"	"biological_process"	" 5"	"wound healing, spreading of cells"
"GO:0009723"	"biological_process"	" 5"	"response to ethylene"
"GO:0010053"	"biological_process"	" 5"	"root epidermal cell differentiation"
"GO:0035904"	"biological_process"	" 5"	"aorta development"
"GO:0015748"	"biological_process"	" 5"	"organophosphate ester transport"
"GO:0007156"	"biological_process"	" 5"	"homophilic cell adhesion via plasma membrane adhesion molecules"
"GO:0033252"	"biological_process"	" 5"	"regulation of beta-lactamase activity"
"GO:0009704"	"biological_process"	" 5"	"de-etiolation"
"GO:0042538"	"biological_process"	" 5"	"hyperosmotic salinity response"
"GO:0009555"	"biological_process"	" 5"	"pollen development"
"GO:0008354"	"biological_process"	" 5"	"germ cell migration"
"GO:0030198"	"biological_process"	" 5"	"extracellular matrix organization"
"GO:0001666"	"biological_process"	" 5"	"response to hypoxia"
"GO:0010717"	"biological_process"	" 5"	"regulation of epithelial to mesenchymal transition"
"GO:0071500"	"biological_process"	" 5"	"cellular response to nitrosative stress"
"GO:0016335"	"biological_process"	" 5"	"morphogenesis of larval imaginal disc epithelium"
"GO:1900065"	"biological_process"	" 5"	"regulation of ethanol catabolic process"
"GO:0022011"	"biological_process"	" 5"	"myelination in peripheral nervous system"
"GO:0021915"	"biological_process"	" 5"	"neural tube development"
"GO:0040025"	"biological_process"	" 5"	"vulval development"
"GO:0071731"	"biological_process"	" 5"	"response to nitric oxide"
"GO:0048536"	"biological_process"	" 5"	"spleen development"
"GO:0090522"	"biological_process"	" 5"	"vesicle tethering involved in exocytosis"
"GO:0043249"	"biological_process"	" 5"	"erythrocyte maturation"
"GO:0034389"	"biological_process"	" 5"	"lipid droplet organization"
"GO:0006582"	"biological_process"	" 5"	"melanin metabolic process"
"GO:0006869"	"biological_process"	" 5"	"lipid transport"
"GO:0002188"	"biological_process"	" 5"	"translation reinitiation"
"GO:0097066"	"biological_process"	" 5"	"response to thyroid hormone"
"GO:0045597"	"biological_process"	" 5"	"positive regulation of cell differentiation"
"GO:0048227"	"biological_process"	" 5"	"plasma membrane to endosome transport"
"GO:2000574"	"biological_process"	" 5"	"regulation of microtubule motor activity"
"GO:0010810"	"biological_process"	" 5"	"regulation of cell-substrate adhesion"
"GO:0030540"	"biological_process"	" 5"	"female genitalia development"
"GO:0090529"	"biological_process"	" 5"	"cell septum assembly"
"GO:0060179"	"biological_process"	" 5"	"male mating behavior"
"GO:0090382"	"biological_process"	" 5"	"phagosome maturation"
"GO:0040010"	"biological_process"	" 5"	"positive regulation of growth rate"
"GO:0042542"	"biological_process"	" 5"	"response to hydrogen peroxide"
"GO:0007563"	"biological_process"	" 5"	"regulation of eclosion"
"GO:0010193"	"biological_process"	" 5"	"response to ozone"
"GO:0000712"	"biological_process"	" 5"	"resolution of meiotic recombination intermediates"
"GO:0042769"	"biological_process"	" 5"	"DNA damage response, detection of DNA damage"
"GO:1901264"	"biological_process"	" 5"	"carbohydrate derivative transport"
"GO:0007010"	"biological_process"	" 5"	"cytoskeleton organization"
"GO:0050900"	"biological_process"	" 5"	"leukocyte migration"
"GO:0061738"	"biological_process"	" 5"	"late endosomal microautophagy"
"GO:0035206"	"biological_process"	" 5"	"regulation of hemocyte proliferation"
"GO:0031101"	"biological_process"	" 5"	"fin regeneration"
"GO:0042116"	"biological_process"	" 5"	"macrophage activation"
"GO:0032092"	"biological_process"	" 5"	"positive regulation of protein binding"
"GO:0060080"	"biological_process"	" 5"	"inhibitory postsynaptic potential"
"GO:0009737"	"biological_process"	" 5"	"response to abscisic acid"
"GO:0002119"	"biological_process"	" 5"	"nematode larval development"
"GO:0042135"	"biological_process"	" 5"	"neurotransmitter catabolic process"
"GO:0030101"	"biological_process"	" 5"	"natural killer cell activation"
"GO:0008643"	"biological_process"	" 5"	"carbohydrate transport"
"GO:0032094"	"biological_process"	" 5"	"response to food"
"GO:0071363"	"biological_process"	" 5"	"cellular response to growth factor stimulus"
"GO:0030522"	"biological_process"	" 5"	"intracellular receptor signaling pathway"
"GO:0019295"	"biological_process"	" 5"	"coenzyme M biosynthetic process"
"GO:0040014"	"biological_process"	" 5"	"regulation of multicellular organism growth"
